PEILDATUM;BRIN_NUMMER;VESTIGINGSNUMMER;INSTELLINGSNAAM_VESTIGING;POSTCODE_VESTIGING;PLAATSNAAM;GEMEENTENUMMER;GEMEENTENAAM;PROVINCIE;SOORT_PO;DENOMINATIE_VESTIGING;BEVOEGD_GEZAG_NUMMER;REKENEN_LAGER1F;REKENEN_1F;REKENEN_1S;REKENEN_2F;LV_LAGER1F;LV_1F;LV_2F;TV_LAGER1F;TV_1F;TV_2F
20180417;11LH;00;Bs Montessori Lindenholt;6546XN;NIJMEGEN; 268;Nijmegen;Gelderland;Bo;Algemeen bijzonder;29810;1;9;0;12;0;3;19;0;8;14
20180417;11LI;00;Rk Bs de Bosbouwers;2134SB;HOOFDDORP; 394;Haarlemmermeer;Noord-Holland;Bo;Rooms-Katholiek;42683;1;26;11;0;0;15;23;1;21;16
20180417;11LJ;00;Van Harte School;3991AA;HOUTEN; 321;Houten;Utrecht;Bo;Rooms-Katholiek;43318;0;11;12;0;0;6;17;0;10;13
20180417;11LK;00;'n Esch;7634PS;TILLIGTE;1774;Dinkelland;Overijssel;Bo;Rooms-Katholiek;75219;1;6;5;0;1;3;8;1;5;6
20180417;11LL;00;Basisschool de Vlieger;6432CP;HOENSBROEK; 917;Heerlen;Limburg;Bo;Rooms-Katholiek;41516;2;9;12;0;1;11;11;1;9;13
20180417;11LO;00;Basisschool Sint Joris;7132DK;LICHTENVOORDE;1586;Oost Gelre;Gelderland;Bo;Rooms-Katholiek;46724;3;20;5;6;0;10;24;0;19;15
20180417;11LP;00;IKC De Hoge Hoeve;6932DJ;WESTERVOORT; 293;Westervoort;Gelderland;Bo;Rooms-Katholiek;42148;2;19;15;0;0;4;32;1;12;23
20180417;11LR;00;PC Basisschool d1e Akker;7943LD;MEPPEL; 119;Meppel;Drenthe;Bo;Protestants-Christelijk;50195;0;8;21;0;2;4;23;0;7;22
20180417;11LS;00;Paul Krugerschool;7741ER;COEVORDEN; 109;Coevorden;Drenthe;Bo;Protestants-Christelijk;41052;1;10;8;0;3;5;11;2;10;7
20180417;11LT;00;RK Basissch t Oventje;5411NT;ZEELAND;1685;Landerd;Noord-Brabant;Bo;Rooms-Katholiek;48348;0;3;4;0;0;0;7;0;2;5
20180417;11LX;00;De Rank;2871JM;SCHOONHOVEN;1931;Krimpenerwaard;Zuid-Holland;Bo;Protestants-Christelijk;41532;2;14;22;0;4;11;23;3;13;22
20180417;11LY;00;Frankendael;1098CA;AMSTERDAM; 363;Amsterdam;Noord-Holland;Bo;Protestants-Christelijk;81316;2;4;11;0;0;3;14;0;5;12
20180417;11MA;00;Chr BS De Lichtbron;9285TS;BUITENPOST;  59;Achtkarspelen;Friesland;Bo;Protestants-Christelijk;41005;5;23;19;0;0;15;32;4;16;27
20180417;11MB;00;Chr Bs de Hoekstien;9231AZ;SURHUISTERVEEN;  59;Achtkarspelen;Friesland;Bo;Protestants-Christelijk;41005;0;5;6;0;0;5;6;0;3;8
20180417;11MC;00;PC Basissch Wiltzangh;4876XB;ETTEN-LEUR; 777;Etten-Leur;Noord-Brabant;Bo;Protestants-Christelijk;69539;4;10;8;0;1;10;11;2;10;10
20180417;11MD;00;Pastoor Middelkoopschool;7891EK;KLAZIENAVEEN; 114;Emmen;Drenthe;Bo;Rooms-Katholiek;45000;2;7;2;0;0;3;8;3;5;3
20180417;11MG;00;RK Basissch Klimop;5171BM;KAATSHEUVEL; 809;Loon op Zand;Noord-Brabant;Bo;Rooms-Katholiek;71008;1;8;0;4;0;5;8;0;11;2
20180417;11MI;00;RK Basissch Agnetendal;5551BJ;VALKENSWAARD; 858;Valkenswaard;Noord-Brabant;Bo;Rooms-Katholiek;31384;7;14;0;9;0;10;20;0;17;13
20180417;11MK;00;Mariasch v RK Basisondw;3421BT;OUDEWATER; 589;Oudewater;Utrecht;Bo;Rooms-Katholiek;40765;1;7;11;0;0;2;17;0;6;13
20180417;11MN;00;Basisschool Sint Ursula;6461BS;KERKRADE; 928;Kerkrade;Limburg;Bo;Rooms-Katholiek;41516;7;20;5;0;4;14;14;1;17;14
20180417;11MO;00;Basisschool Coninxhof;5801RE;VENRAY; 984;Venray;Limburg;Bo;Rooms-Katholiek;44397;0;5;8;0;1;4;8;0;3;10
20180417;11MP;00;De Fontein Sch v Chr Bo;2987EL;RIDDERKERK; 597;Ridderkerk;Zuid-Holland;Bo;Protestants-Christelijk;37949;1;13;12;0;0;8;18;0;11;15
20180417;11MQ;00;Basisschool Herenweg;2242ES;WASSENAAR; 629;Wassenaar;Zuid-Holland;Bo;Protestants-Christelijk;74492;0;22;22;0;0;6;38;1;15;28
20180417;11MR;00;BS Natuurlijk!;5924AC;VENLO; 983;Venlo;Limburg;Bo;Rooms-Katholiek;75597;4;21;3;27;0;17;38;0;25;30
20180417;11MS;00;Sterrenschool De Schittering;4731HT;OUDENBOSCH;1655;Halderberge;Noord-Brabant;Bo;Rooms-Katholiek;31017;2;17;15;0;0;10;24;1;11;22
20180417;11MW;00;IKC De Tamboerijn;6904EG;ZEVENAAR; 299;Zevenaar;Gelderland;Bo;Protestants-Christelijk;61284;0;15;23;0;0;7;31;1;12;25
20180417;11MZ;00;Basisschool De Wegwijzer;3962AD;WIJK BIJ DUURSTEDE; 352;Wijk bij Duurstede;Utrecht;Bo;Protestants-Christelijk;41483;0;33;23;0;0;11;45;0;26;30
20180417;11NC;00;RK Basisschool Maria;1723WB;NOORD-SCHARWOUDE; 416;Langedijk;Noord-Holland;Bo;Rooms-Katholiek;79536;3;12;5;0;1;8;11;10;0;10
20180417;11NE;00;Basissch Willibrordus;1611JH;BOVENKARSPEL; 532;Stede Broec;Noord-Holland;Bo;Rooms-Katholiek;28563;2;11;17;0;2;8;20;3;11;16
20180417;11NH;00;Basisschool De Vonder;5712CA;SOMEREN; 847;Someren;Noord-Brabant;Bo;Rooms-Katholiek;41223;0;13;20;0;0;7;26;1;11;21
20180417;11NM;00;OBS De Jint;9051RB;STIENS;  81;Leeuwarderadeel;Friesland;Bo;Openbaar;41693;1;8;8;0;1;2;14;1;7;9
20180417;11NT;00;OBS De Berkel;7157BR;REKKEN;1859;Berkelland;Gelderland;Bo;Openbaar;41413;0;4;5;0;0;3;6;0;2;7
20180417;11NU;00;Comeniusschool;1412BW;NAARDEN;1942;Gooise Meren;Noord-Holland;Bo;Openbaar;41376;2;7;3;0;0;4;8;2;6;4
20180417;11OA;00;Omnis school de Linden;4431EP;'S-GRAVENPOLDER; 654;Borsele;Zeeland;Bo;Openbaar;42634;0;7;2;3;0;0;12;0;4;8
20180417;11OA;03;Obs de Linden;4443AP;NISSE; 654;Borsele;Zeeland;Bo;Openbaar;42634;0;2;4;0;0;0;6;0;3;3
20180417;11OA;04;Omnis school Franck v Borssele;4454BH;BORSSELE; 654;Borsele;Zeeland;Bo;Openbaar;42634;0;0;0;0;0;0;0;0;0;0
20180417;11OB;00;Gouden Kraal;1275AB;HUIZEN; 406;Huizen;Noord-Holland;Bo;Openbaar;41376;6;8;5;0;1;5;13;3;9;7
20180417;11OC;00;obs De Achtsprong;3448CH;WOERDEN; 632;Woerden;Utrecht;Bo;Openbaar;41527;3;7;9;4;0;6;17;0;9;14
20180417;11OD;00;OBS Aquaramijn;8251LD;DRONTEN; 303;Dronten;Flevoland;Bo;Openbaar;41813;3;3;0;1;0;3;4;0;6;1
20180417;11OE;00;De Reigersberg;4411AR;RILLAND; 703;Reimerswaal;Zeeland;Bo;Openbaar;41778;1;3;0;3;2;2;3;0;3;4
20180417;11OH;00;Willem Alexanderschool;3443CV;WOERDEN; 632;Woerden;Utrecht;Bo;Protestants-Christelijk;41286;2;18;15;0;0;10;25;1;15;19
20180417;11OJ;00;Kaleidoscoop;3112RK;SCHIEDAM; 606;Schiedam;Zuid-Holland;Bo;Rooms-Katholiek;22725;6;14;0;6;0;10;16;1;17;8
20180417;11ON;00;Basisschool Pius X;7481GP;HAAKSBERGEN; 158;Haaksbergen;Overijssel;Bo;Rooms-Katholiek;25351;0;6;13;0;0;1;18;0;2;17
20180417;11OR;00;Basisschool Mikado;7552VG;HENGELO OV; 164;Hengelo;Overijssel;Bo;Protestants-Christelijk;27910;1;8;9;0;1;5;12;3;4;11
20180417;11OS;00;Chr Bso Ds Buskensschool;3069XJ;ROTTERDAM; 599;Rotterdam;Zuid-Holland;Bo;Protestants-Christelijk;74531;3;25;19;0;0;11;36;0;17;30
20180417;11OT;00;RK Basissch Spinnewiel;2401GH;ALPHEN AAN DEN RIJN; 484;Alphen aan den Rijn;Zuid-Holland;Bo;Rooms-Katholiek;28601;1;8;3;0;1;3;8;0;7;5
20180417;11OU;00;Dr Maarten Lutherschool;7715PM;PUNTHORST; 180;Staphorst;Overijssel;Bo;Reformatorisch;29056;2;10;6;0;1;3;14;5;3;10
20180417;11OW;00;Koningin Julianaschool;2678ER;DE LIER;1783;Westland;Zuid-Holland;Bo;Protestants-Christelijk;41454;2;9;6;0;0;3;14;0;7;10
20180417;11OX;00;Nicolaas Beetsschool;2103VR;HEEMSTEDE; 397;Heemstede;Noord-Holland;Bo;Protestants-Christelijk;85255;1;8;33;0;0;2;40;0;16;26
20180417;11PD;00;Sabina van Egmond;3261AT;OUD-BEIJERLAND; 584;Oud-Beijerland;Zuid-Holland;Bo;Protestants-Christelijk;41127;2;17;31;0;0;9;41;0;16;34
20180417;11PE;00;Basissch de Loysderhoek;3832JN;LEUSDEN; 327;Leusden;Utrecht;Bo;Protestants-Christelijk;41886;0;2;7;0;0;1;8;1;1;7
20180417;11PJ;00;Basisschool Prins Floris;6715KD;EDE GLD; 228;Ede;Gelderland;Bo;Protestants-Christelijk;42587;4;16;10;0;0;5;25;0;15;15
20180417;11PL;00;Rehoboth School;2221NT;KATWIJK ZH; 537;Katwijk;Zuid-Holland;Bo;Protestants-Christelijk;43980;2;17;11;0;2;6;22;2;12;16
20180417;11PM;00;De Ark;8016AX;ZWOLLE; 193;Zwolle;Overijssel;Bo;Protestants-Christelijk;40934;0;15;25;0;0;7;33;1;13;26
20180417;11PN;00;Het Spectrum;3143AA;MAASSLUIS; 556;Maassluis;Zuid-Holland;Bo;Protestants-Christelijk;41338;6;22;15;0;2;10;31;0;19;24
20180417;11PP;00;Basisschool Doelakkers;5081XM;HILVARENBEEK; 798;Hilvarenbeek;Noord-Brabant;Bo;Rooms-Katholiek;40941;0;8;0;16;0;1;23;0;9;15
20180417;11PS;00;De Rank;1689KZ;ZWAAG; 405;Hoorn;Noord-Holland;Bo;Protestants-Christelijk;31657;3;20;15;0;0;12;26;3;19;16
20180417;11PT;00;Octopus;5427AL;BOEKEL; 755;Boekel;Noord-Brabant;Bo;Rooms-Katholiek;32580;9;33;20;11;1;23;49;1;33;39
20180417;11PW;00;Basisschool Antares;5044JR;TILBURG; 855;Tilburg;Noord-Brabant;Bo;Rooms-Katholiek;48101;7;13;11;0;2;14;15;3;15;13
20180417;11QB;00;Franciscusschool;3607NZ;MAARSSEN;1904;Stichtse Vecht;Utrecht;Bo;Rooms-Katholiek;52131;3;18;0;15;0;8;28;0;21;15
20180417;11QC;00;CBS De Triangel;8303XL;EMMELOORD; 171;Noordoostpolder;Flevoland;Bo;Protestants-Christelijk;52274;2;9;12;0;0;4;19;0;6;17
20180417;11QD;00;De Regenboog;8321XG;URK; 184;Urk;Flevoland;Bo;Protestants-Christelijk;53015;4;16;12;5;0;12;25;0;15;22
20180417;11QG;00;Basisschool de Vlieberg;1785SH;DEN HELDER; 400;Den Helder;Noord-Holland;Bo;Rooms-Katholiek;55238;0;14;8;0;0;8;14;1;17;4
20180417;11QH;00;De Hoeksteen;3137CR;VLAARDINGEN; 622;Vlaardingen;Zuid-Holland;Bo;Rooms-Katholiek;22725;2;16;7;17;0;6;36;0;11;31
20180417;11QK;00;Lucas Batau;3437CA;NIEUWEGEIN; 356;Nieuwegein;Utrecht;Bo;Rooms-Katholiek;77975;2;18;20;0;0;7;33;4;16;20
20180417;11QL;00;Basissch de Dobbelsteen;5975BK;SEVENUM;1507;Horst aan de Maas;Limburg;Bo;Rooms-Katholiek;47920;1;8;28;0;0;10;27;2;11;24
20180417;11QN;00;Paulus School;8313AH;RUTTEN; 171;Noordoostpolder;Flevoland;Bo;Rooms-Katholiek;40662;0;2;12;0;0;4;10;0;3;11
20180417;11QO;00;Floriant;4001VV;TIEL; 281;Tiel;Gelderland;Bo;Rooms-Katholiek;41148;1;17;11;0;0;11;18;0;10;19
20180417;11QQ;00;Basisschool de Spinmolen;1132AB;VOLENDAM; 385;Edam-Volendam;Noord-Holland;Bo;Rooms-Katholiek;72853;5;12;7;0;1;10;13;0;13;11
20180417;11QT;00;Franciscus;7572CP;OLDENZAAL; 173;Oldenzaal;Overijssel;Bo;Rooms-Katholiek;75219;1;8;18;0;1;3;23;0;3;24
20180417;11QU;00;Basisschool de Polderhof;5345JK;OSS; 828;Oss;Noord-Brabant;Bo;Rooms-Katholiek;75388;5;23;23;0;2;15;34;2;25;24
20180417;11QV;00;Basisschool 't Prisma;1442WN;PURMEREND; 439;Purmerend;Noord-Holland;Bo;Rooms-Katholiek;41012;2;13;2;0;1;9;7;1;10;6
20180417;11QW;00;RK Bs de Kinderburg;2171AZ;SASSENHEIM;1525;Teylingen;Zuid-Holland;Bo;Rooms-Katholiek;40967;2;13;16;0;0;4;27;0;6;25
20180417;11QX;00;KBS De Toermalijn;3332HW;ZWIJNDRECHT; 642;Zwijndrecht;Zuid-Holland;Bo;Rooms-Katholiek;46385;0;20;2;8;1;11;18;0;15;15
20180417;11QY;00;KBs De Schakel;3445CJ;WOERDEN; 632;Woerden;Utrecht;Bo;Rooms-Katholiek;70002;3;26;23;0;0;6;46;0;12;40
20180417;11QZ;00;RK Basisschool Jacoba;2101BA;HEEMSTEDE; 397;Heemstede;Noord-Holland;Bo;Rooms-Katholiek;40775;0;7;18;5;0;3;27;0;8;22
20180417;11RC;00;Julianaschool;6721ZJ;BENNEKOM; 228;Ede;Gelderland;Bo;Protestants-Christelijk;42587;3;13;10;0;0;9;17;0;11;15
20180417;11RD;00;Chr Bs e Wegwijzer;3752AN;BUNSCHOTEN-SPAKENBURG; 313;Bunschoten;Utrecht;Bo;Protestants-Christelijk;83149;2;6;1;15;0;4;20;0;6;18
20180417;11RF;00;Maarten Lutherschool;8281ZT;GENEMUIDEN;1896;Zwartewaterland;Overijssel;Bo;Protestants-Christelijk;84579;1;4;6;3;0;6;8;0;4;10
20180417;11RG;00;de Boomladder;1702TG;HEERHUGOWAARD; 398;Heerhugowaard;Noord-Holland;Bo;Protestants-Christelijk;73919;5;23;12;0;0;13;27;0;21;19
20180417;11RH;00;Rehobothschool;1276NA;HUIZEN; 406;Huizen;Noord-Holland;Bo;Protestants-Christelijk;41293;3;19;13;0;1;11;23;1;14;20
20180417;11RI;00;CBS Van Panhuys;9351XZ;LEEK;  22;Leek;Groningen;Bo;Protestants-Christelijk;41571;2;14;9;0;0;6;19;0;14;11
20180417;11RJ;00;CBS Juliana;4141EA;LEERDAM; 545;Leerdam;Zuid-Holland;Bo;Protestants-Christelijk;41396;1;10;4;0;2;5;8;0;7;8
20180417;11RK;00;Maranathaschool;3862GV;NIJKERK GLD; 267;Nijkerk;Gelderland;Bo;Protestants-Christelijk;89155;6;15;6;0;2;13;12;2;13;12
20180417;11RL;00;Talentrijk;7442ZC;NIJVERDAL; 163;Hellendoorn;Overijssel;Bo;Protestants-Christelijk;85600;0;8;6;0;0;2;12;0;4;10
20180417;11RO;00;De Olijfboom;3931XK;WOUDENBERG; 351;Woudenberg;Utrecht;Bo;Protestants-Christelijk;41621;2;14;8;0;0;4;20;1;15;8
20180417;11RP;00;Wijboom;5235JZ;'S-HERTOGENBOSCH; 796;'s-Hertogenbosch;Noord-Brabant;Bo;Algemeen bijzonder;41672;9;13;2;9;1;11;21;1;19;13
20180417;11RR;00;Willem Alexanderschool;8331RV;STEENWIJK;1708;Steenwijkerland;Overijssel;Bo;Protestants-Christelijk;41270;4;7;8;0;3;5;11;2;4;13
20180417;11RS;00;De Zonneboom;7004EL;DOETINCHEM; 222;Doetinchem;Gelderland;Bo;Algemeen bijzonder;41011;0;3;7;1;0;1;10;0;2;9
20180417;11RT;00;Obs de Zuidooster;1432JT;AALSMEER; 358;Aalsmeer;Noord-Holland;Bo;Openbaar;41544;1;27;37;0;0;11;54;1;26;38
20180417;11RU;00;Obs De Lijster;3772AA;BARNEVELD; 203;Barneveld;Gelderland;Bo;Openbaar;41481;1;4;1;0;1;2;3;0;4;2
20180417;11RW;00;Dr. J. v.d. Hoevenschool;7214AJ;EPSE; 262;Lochem;Gelderland;Bo;Openbaar;42561;1;5;3;0;0;4;5;1;3;5
20180417;11RX;00;Jan Ligthartschool;8191AJ;WAPENVELD; 246;Heerde;Gelderland;Bo;Openbaar;41345;2;7;3;0;0;7;5;0;6;6
20180417;11RY;00;Feiko Clockschool;9665HT;OUDE PEKELA; 765;Pekela;Groningen;Bo;Openbaar;41613;4;18;18;0;1;7;32;0;14;26
20180417;11RZ;00;De Wilgen;3362GH;SLIEDRECHT; 610;Sliedrecht;Zuid-Holland;Bo;Openbaar;41560;1;20;17;2;0;4;36;0;13;27
20180417;11SI;00;Obs Valckesteyn;3171AH;POORTUGAAL; 613;Albrandswaard;Zuid-Holland;Bo;Openbaar;41456;4;19;20;0;0;11;32;0;18;25
20180417;11SJ;00;Obs De Tweesprong;4817NX;BREDA; 758;Breda;Noord-Brabant;Bo;Openbaar;41869;0;14;21;0;2;8;25;1;10;24
20180417;11SK;00;Basissch Jul v Stolberg;1901CE;CASTRICUM; 383;Castricum;Noord-Holland;Bo;Openbaar;41191;1;17;10;4;0;4;28;0;17;15
20180417;11SO;00;OBS De Fuik;1127PH;DEN ILP; 415;Landsmeer;Noord-Holland;Bo;Openbaar;41434;0;4;4;0;1;1;6;0;6;2
20180417;11SX;00;Basisschool de Hobbit;3833EA;LEUSDEN; 327;Leusden;Utrecht;Bo;Openbaar;41886;2;18;5;0;0;5;20;0;11;14
20180417;11SY;00;De Phoenix;3181PX;ROZENBURG ZH; 599;Rotterdam;Zuid-Holland;Bo;Openbaar;41775;1;17;10;0;0;3;25;3;0;25
20180417;11TC;00;Basisschool De Lepelaar;8371WG;SCHEERWOLDE;1708;Steenwijkerland;Overijssel;Bo;Openbaar;41816;0;4;2;0;0;2;4;0;1;5
20180417;11TD;00;De Meiboom;8721GT;WARNS;1900;S∑dwest-Frysl‘n;Friesland;Bo;Openbaar;41856;1;4;6;3;0;1;13;0;2;12
20180417;11TI;00;De Akker;1716VA;OPMEER; 432;Opmeer;Noord-Holland;Bo;Openbaar;41421;0;7;2;1;0;2;8;1;3;6
20180417;11TN;00;OBS De Voshaar;7273SL;HAARLO;1859;Berkelland;Gelderland;Bo;Openbaar;41413;0;5;0;0;0;1;4;0;4;1
20180417;11TQ;00;Obs A Bosschool;8124AJ;WESEPE;1773;Olst-Wijhe;Overijssel;Bo;Openbaar;41491;2;9;4;0;0;7;8;0;7;8
20180417;11TR;00;Julianaschool;1741CL;SCHAGEN; 441;Schagen;Noord-Holland;Bo;Openbaar;41438;1;6;15;2;0;2;22;0;8;16
20180417;11TX;00;Obs de Driemaster;3371PN;HARDINXVELD-GIESSENDAM; 523;Hardinxveld-Giessendam;Zuid-Holland;Bo;Openbaar;41386;5;13;1;16;1;9;25;1;8;26
20180417;11TY;00;De Stroom;5704HZ;HELMOND; 794;Helmond;Noord-Brabant;Bo;Openbaar;41349;0;1;11;0;1;6;5;0;5;7
20180417;11TZ;00;Basisschool Tweespan;8531MV;LEMMER;1940;De Fryske Marren;Friesland;Bo;Openbaar;41856;0;5;0;14;0;2;17;0;2;17
20180417;11UA;00;Obs Cadzand;4506BC;CADZAND;1714;Sluis;Zeeland;Bo;Openbaar;41637;0;2;5;0;0;1;6;0;2;5
20180417;11UB;00;Delfshaven;3024CS;ROTTERDAM; 599;Rotterdam;Zuid-Holland;Bo;Openbaar;41775;1;13;3;1;0;8;10;0;11;7
20180417;11UC;00;Basisschool de Boswaid;1934GN;EGMOND AAN DEN HOEF; 373;Bergen (NH.);Noord-Holland;Bo;Openbaar;41191;0;0;1;4;0;0;5;0;1;4
20180417;11UD;00;De Kaardebol;4102KN;CULEMBORG; 216;Culemborg;Gelderland;Bo;Openbaar;41876;1;14;6;0;0;2;19;0;14;7
20180417;11UD;01;Daltonschool Culemborg;4105AL;CULEMBORG; 216;Culemborg;Gelderland;Bo;Openbaar;41876;0;7;2;0;0;4;5;0;3;6
20180417;11UF;00;Obs de Bloemberg;6546HB;NIJMEGEN; 268;Nijmegen;Gelderland;Bo;Openbaar;29810;1;2;3;0;1;3;2;1;2;3
20180417;11UG;00;Basisschool Erm;7843PX;ERM; 109;Coevorden;Drenthe;Bo;Openbaar;41630;0;3;4;2;0;3;6;0;4;5
20180417;11UH;00;Basisschool de Hobbedob;1383EA;WEESP; 457;Weesp;Noord-Holland;Bo;Openbaar;41376;0;1;13;0;0;1;13;0;0;14
20180417;11UJ;00;SWS De Dobbe;9983SV;ROODESCHOOL;1651;Eemsmond;Groningen;Bo;Openbaar;13683;1;5;3;0;0;1;8;0;3;6
20180417;11UM;00;Dr. J. Botkeschool;9104DM;DAMWALD;1891;Dantumadiel;Friesland;Bo;Openbaar;41492;1;5;3;0;0;2;7;1;5;3
20180417;11UN;00;Oosterveldschool;7975AC;UFFELTE;1701;Westerveld;Drenthe;Bo;Openbaar;41868;1;6;5;0;0;2;10;0;5;7
20180417;11UO;00;Haarschool;7451DZ;HOLTEN;1742;Rijssen-Holten;Overijssel;Bo;Openbaar;41476;1;13;8;12;0;4;30;0;7;27
20180417;11UQ;00;Obs Roelof van Wienesse;1608EC;WIJDENES; 498;Drechterland;Noord-Holland;Bo;Openbaar;13662;0;4;3;0;0;2;5;0;2;5
20180417;11UQ;01;obs Jan Luyken;1697KG;SCHELLINKHOUT; 498;Drechterland;Noord-Holland;Bo;Openbaar;13662;0;3;3;2;0;1;7;0;0;8
20180417;11UR;00;Obs Bs Wilp Achterhoek;7384DE;WILP GLD; 285;Voorst;Gelderland;Bo;Openbaar;41566;1;2;2;0;0;3;2;2;2;1
20180417;11UY;00;obs De Vuurvlinder;9902LB;APPINGEDAM;   3;Appingedam;Groningen;Bo;Openbaar;41574;3;9;11;0;0;10;13;0;10;13
20180417;11UZ;00;De Wiekslag;9697RZ;BLIJHAM;   7;Bellingwedde;Groningen;Bo;Openbaar;41613;0;4;5;0;0;1;8;0;2;7
20180417;11VA;00;Basisschool Arendshorst;3853CA;ERMELO; 233;Ermelo;Gelderland;Bo;Openbaar;41345;0;0;0;0;0;0;0;0;0;0
20180417;11VF;00;OBS Het Noorderlicht;8862WC;HARLINGEN;  72;Harlingen;Friesland;Bo;Openbaar;42657;0;6;12;10;0;8;20;0;4;24
20180417;11VJ;00;De Regenboog basisschool;3181PV;ROZENBURG ZH; 599;Rotterdam;Zuid-Holland;Bo;Protestants-Christelijk;41507;1;12;0;12;0;6;19;0;8;17
20180417;11VK;00;Louise de Colignyschool;4384EV;VLISSINGEN; 718;Vlissingen;Zeeland;Bo;Protestants-Christelijk;42653;1;13;14;0;0;4;24;0;11;17
20180417;11VM;00;Immanuelschool;8071DN;NUNSPEET; 302;Nunspeet;Gelderland;Bo;Protestants-Christelijk;24533;2;14;11;0;0;7;20;14;0;13
20180417;11VN;00;Kon Julianaschool;3437KB;NIEUWEGEIN; 356;Nieuwegein;Utrecht;Bo;Protestants-Christelijk;41528;0;15;13;0;0;4;24;1;11;16
20180417;11VO;00;Petrus Datheenschool;3079SK;ROTTERDAM; 599;Rotterdam;Zuid-Holland;Bo;Reformatorisch;24845;2;10;8;0;0;8;12;3;7;10
20180417;11VP;00;Rk Bs de Wilgeroos;1944TD;BEVERWIJK; 375;Beverwijk;Noord-Holland;Bo;Rooms-Katholiek;26158;3;11;8;0;0;5;17;0;12;10
20180417;11VQ;00;Sint Gerlach;6301KB;VALKENBURG LB; 994;Valkenburg aan de Geul;Limburg;Bo;Rooms-Katholiek;41506;0;2;4;0;0;1;5;0;2;4
20180417;11VR;00;Basissch Den Hazennest;5012HB;TILBURG; 855;Tilburg;Noord-Brabant;Bo;Rooms-Katholiek;40971;3;27;2;27;1;11;47;0;26;33
20180417;11VU;00;RK Basisschool De Cirkel;2804LC;GOUDA; 513;Gouda;Zuid-Holland;Bo;Rooms-Katholiek;40765;6;32;21;0;1;13;45;0;14;45
20180417;11VV;00;De Baskuul;1614LS;LUTJEBROEK; 532;Stede Broec;Noord-Holland;Bo;Rooms-Katholiek;28563;0;1;16;0;0;5;12;0;6;11
20180417;11VZ;00;Het Kompas PC Basissch;9402CB;ASSEN; 106;Assen;Drenthe;Bo;Protestants-Christelijk;32073;3;10;5;1;1;5;13;0;9;10
20180417;11WB;00;KC Aventurijn;5401AN;UDEN; 856;Uden;Noord-Brabant;Bo;Rooms-Katholiek;32177;0;12;22;0;0;8;26;1;9;24
20180417;11WC;00;De Dompelaar;5424TS;ELSENDORP;1652;Gemert-Bakel;Noord-Brabant;Bo;Rooms-Katholiek;32580;2;5;7;0;0;5;9;1;6;7
20180417;11WD;00;Het Baken II;3904NT;VEENENDAAL; 345;Veenendaal;Utrecht;Bo;Protestants-Christelijk;41154;3;7;18;0;1;4;23;1;7;20
20180417;11WG;00;RK Basissch het Lover;5721RB;ASTEN; 743;Asten;Noord-Brabant;Bo;Rooms-Katholiek;41223;1;4;16;1;0;3;19;0;7;15
20180417;11WI;00;Rk Bs Walter Gillijns;7201GJ;ZUTPHEN; 301;Zutphen;Gelderland;Bo;Rooms-Katholiek;42616;0;17;5;0;0;3;19;0;7;15
20180417;11WN;00;RK Basisschool De Windroos;3641AT;MIJDRECHT; 736;De Ronde Venen;Utrecht;Bo;Rooms-Katholiek;41233;2;12;14;0;0;4;24;0;12;16
20180417;11WP;00;Kbs St Maerte;4813GP;BREDA; 758;Breda;Noord-Brabant;Bo;Rooms-Katholiek;41407;6;41;52;0;3;15;81;4;38;57
20180417;11WQ;00;PC Basissch Kastanjelaan;2351ND;LEIDERDORP; 547;Leiderdorp;Zuid-Holland;Bo;Protestants-Christelijk;41316;1;9;14;0;0;2;22;0;8;16
20180417;11WU;00;Mariaschool;7588RG;BEUNINGEN OV; 168;Losser;Overijssel;Bo;Rooms-Katholiek;75219;0;4;5;0;0;2;7;0;3;6
20180417;11WV;00;Onze Wereld;1104NA;AMSTERDAM; 363;Amsterdam;Noord-Holland;Bo;Samenwerking PC, RK;43864;3;7;3;0;0;5;8;0;7;6
20180417;11WZ;00;Dr. Picardtschool;7742WJ;COEVORDEN; 109;Coevorden;Drenthe;Bo;Protestants-Christelijk;41052;6;7;14;0;1;7;19;5;13;9
20180417;11XA;00;Het Kompas;2253VX;VOORSCHOTEN; 626;Voorschoten;Zuid-Holland;Bo;Protestants-Christelijk;40540;5;22;24;0;1;14;36;2;18;31
20180417;11XF;00;CBS het Anker;9801AM;ZUIDHORN;  56;Zuidhorn;Groningen;Bo;Protestants-Christelijk;41571;0;7;0;19;0;1;25;0;14;12
20180417;11XH;00;CBS De Bernebrege;9231JJ;SURHUISTERVEEN;  59;Achtkarspelen;Friesland;Bo;Protestants-Christelijk;41005;1;6;21;0;1;4;23;1;14;13
20180417;11XI;00;Chr Basisschool de Ark;7701KK;DEDEMSVAART; 160;Hardenberg;Overijssel;Bo;Protestants-Christelijk;40946;4;14;30;0;0;14;34;3;12;33
20180417;11XJ;00;PC Bs de Triangel;7881KS;EMMER-COMPASCUUM; 114;Emmen;Drenthe;Bo;Protestants-Christelijk;41551;0;4;7;0;0;4;7;1;4;6
20180417;11XK;00;Koning Davidschool;6711JD;EDE GLD; 228;Ede;Gelderland;Bo;Rooms-Katholiek;31237;3;21;22;0;0;10;36;0;24;22
