PEILDATUM;BRIN_NUMMER;VESTIGINGSNUMMER;INSTELLINGSNAAM_VESTIGING;POSTCODE_VESTIGING;PLAATSNAAM;GEMEENTENUMMER;GEMEENTENAAM;PROVINCIE;SOORT_PO;DENOMINATIE_VESTIGING;BEVOEGD_GEZAG_NUMMER;REKENEN_LAGER1F;REKENEN_1F;REKENEN_1S;REKENEN_2F;LV_LAGER1F;LV_1F;LV_2F;TV_LAGER1F;TV_1F;TV_2F
20160419;04KD;00;A.S.V.;3818HA;AMERSFOORT; 307;Amersfoort;Utrecht;Bo;Algemeen bijzonder;25156;0;6;2;30;0;2;36;0;5;33
20160419;04KH;00;Chr Bs It Swannennest;8722HR;MOLKWERUM;1900;S∑dwest-Frysl‘n;Friesland;Bo;Protestants-Christelijk;41385;0;0;0;0;0;0;0;0;0;0
20160419;04KI;00;GBS De Regenboog;3813KM;AMERSFOORT; 307;Amersfoort;Utrecht;Bo;Gereformeerd vrijgemaakt;40975;3;8;15;0;0;4;22;1;12;13
20160419;04KI;01;EBS De Parel;3813VA;AMERSFOORT; 307;Amersfoort;Utrecht;Bo;Evangelisch;40975;0;5;2;0;0;1;6;1;5;1
20160419;04KJ;00;Chr Basisschool It Anker;9035EB;DRONRYP;1908;Menameradiel;Friesland;Bo;Protestants-Christelijk;42656;1;13;9;0;0;9;14;1;7;15
20160419;04KM;00;De Letterdoes;6224AZ;MAASTRICHT; 935;Maastricht;Limburg;Bo;Rooms-Katholiek;41373;2;3;11;0;0;3;13;0;3;13
20160419;04KN;00;De Twatine;8627SG;GAUW;1900;S∑dwest-Frysl‘n;Friesland;Bo;Protestants-Christelijk;42545;1;5;0;6;0;1;11;0;2;10
20160419;04KO;00;De Lichtboei;3774BP;KOOTWIJKERBROEK; 203;Barneveld;Gelderland;Bo;Protestants-Christelijk;41337;1;3;0;2;0;2;4;1;3;2
20160419;04KT;00;Ploos van Amstel Skoalle;9151KN;HOLWERD;  58;Dongeradeel;Friesland;Bo;Protestants-Christelijk;40788;0;7;0;4;0;7;4;0;5;6
20160419;04KU;00;St Jozef Basisschool;2631GA;NOOTDORP;1926;Pijnacker-Nootdorp;Zuid-Holland;Bo;Rooms-Katholiek;40928;14;42;40;0;1;21;74;6;39;51
20160419;04KY;00;Chr Basisschool De Rank;9123JA;METSLAWIER;  58;Dongeradeel;Friesland;Bo;Protestants-Christelijk;40788;0;7;0;2;0;2;7;0;5;4
20160419;04KZ;00;Chr Basisschool Rehoboth;8806KT;ACHLUM;  70;Franekeradeel;Friesland;Bo;Protestants-Christelijk;42656;0;2;0;9;0;1;10;0;1;10
20160419;04LA;00;De Rivieren;1079EM;AMSTERDAM; 363;Amsterdam;Noord-Holland;Bo;Protestants-Christelijk;81316;6;3;4;1;1;2;11;3;7;4
20160419;04LB;00;Gravin v Rechterenschool;6629AL;APPELTERN; 668;West Maas en Waal;Gelderland;Bo;Protestants-Christelijk;41460;0;0;0;0;0;0;0;0;0;0
20160419;04LD;00;De Vesting;3772AV;BARNEVELD; 203;Barneveld;Gelderland;Bo;Reformatorisch;41884;5;20;18;0;0;12;31;0;15;28
20160419;04LG;00;School m d Bijbel, De Zaaier;5321TN;HEDEL; 263;Maasdriel;Gelderland;Bo;Protestants-Christelijk;29771;1;7;8;0;0;5;11;1;10;5
20160419;04LI;00;Herv Bs De Wegwijzer;4041XE;KESTEREN;1740;Neder-Betuwe;Gelderland;Bo;Reformatorisch;41827;3;7;22;0;0;1;31;1;6;25
20160419;04LJ;00;Basisschool De Wennepe;7946LE;WANNEPERVEEN;1708;Steenwijkerland;Overijssel;Bo;Protestants-Christelijk;41270;8;4;0;0;0;5;7;2;7;3
20160419;04LK;00;Het Beekdal;4861TB;CHAAM;1723;Alphen-Chaam;Noord-Brabant;Bo;Protestants-Christelijk;41001;0;2;1;4;0;1;6;0;0;7
20160419;04LL;00;'t Twiespan;7824CJ;EMMEN; 114;Emmen;Drenthe;Bo;Protestants-Christelijk;41551;12;4;0;0;2;9;5;3;12;1
20160419;04LM;00;De Klimboom;5764PR;DE RIPS;1652;Gemert-Bakel;Noord-Brabant;Bo;Rooms-Katholiek;32580;1;8;3;0;0;4;8;1;5;6
20160419;04LN;00;Basisschool Sint Jozef;2636GB;SCHIPLUIDEN;1842;Midden-Delfland;Zuid-Holland;Bo;Rooms-Katholiek;30044;0;10;24;0;0;3;31;0;5;29
20160419;04LO;00;De Wegwijzer;2931AA;KRIMPEN AAN DE LEK;1931;Krimpenerwaard;Zuid-Holland;Bo;Protestants-Christelijk;41532;5;11;5;0;0;10;11;1;15;5
20160419;04LP;00;CBS Het Talent;2635MK;DEN HOORN ZH;1842;Midden-Delfland;Zuid-Holland;Bo;Protestants-Christelijk;83228;4;11;17;0;0;4;28;0;9;23
20160419;04LR;00;De Griffel;9134NX;LIOESSENS;  58;Dongeradeel;Friesland;Bo;Protestants-Christelijk;30330;1;2;4;0;0;1;6;0;3;4
20160419;04LV;00;Streeksch De Regenboog;7692AC;MARIENBERG; 160;Hardenberg;Overijssel;Bo;Gereformeerd vrijgemaakt;41624;2;16;6;0;1;9;14;1;10;13
20160419;04LW;00;Basisschool de Wereldboom;7271CD;BORCULO;1859;Berkelland;Gelderland;Bo;Protestants-Christelijk;41011;0;10;1;2;0;3;10;0;9;4
20160419;04LX;00;Basisschool De Overlaat;6916CD;TOLKAMER; 196;Rijnwaarden;Gelderland;Bo;Algemeen bijzonder;30824;2;33;2;0;1;0;36;0;4;33
20160419;04LY;00;Chr Basisschool De Borgh;9531GR;BORGER;1681;Borger-Odoorn;Drenthe;Bo;Protestants-Christelijk;41486;1;4;12;0;0;2;15;0;5;12
20160419;04MA;00;Chr Basissch De Driester;8281PG;GENEMUIDEN;1896;Zwartewaterland;Overijssel;Bo;Protestants-Christelijk;30967;4;2;5;0;1;3;7;2;2;7
20160419;04MB;00;Chr Bs Samen Op Weg;4223NJ;HOORNAAR; 689;Giessenlanden;Zuid-Holland;Bo;Protestants-Christelijk;31032;4;10;9;0;1;5;17;4;11;8
20160419;04MD;00;Bosseschool;3241GL;MIDDELHARNIS;1924;Goeree-Overflakkee;Zuid-Holland;Bo;Protestants-Christelijk;42632;8;26;3;14;0;10;41;2;16;33
20160419;04MF;00;Delftse Montessorischool;2613JK;DELFT; 503;Delft;Zuid-Holland;Bo;Algemeen bijzonder;31162;2;8;1;6;0;4;13;0;5;12
20160419;04MG;00;PC Duinoord-School;2582LR;'S-GRAVENHAGE; 518;'s-Gravenhage;Zuid-Holland;Bo;Protestants-Christelijk;31227;2;15;14;0;0;3;28;0;13;18
20160419;04MJ;00;Johannes Bogermanschool;3991LC;HOUTEN; 321;Houten;Utrecht;Bo;Reformatorisch;41534;4;13;8;0;0;5;20;0;9;16
20160419;04MK;00;De Wegwijzer;1674NP;OPPERDOES; 420;Medemblik;Noord-Holland;Bo;Protestants-Christelijk;79874;0;12;0;8;0;3;17;1;7;12
20160419;04ML;00;Arnhemse Montessorisch;6814LB;ARNHEM; 202;Arnhem;Gelderland;Bo;Algemeen bijzonder;40972;4;11;30;0;0;2;43;0;5;40
20160419;04MN;00;De Gooische School;1251GV;LAREN NH; 417;Laren;Noord-Holland;Bo;Algemeen bijzonder;31552;0;5;20;0;0;0;25;0;3;22
20160419;04MO;00;Chr Basissch De Pream;8456HR;DE KNIPE;  74;Heerenveen;Friesland;Bo;Protestants-Christelijk;41282;2;3;4;0;0;5;4;0;3;6
20160419;04MS;00;Chr Basissch Nydjip;9001LA;GROU;  80;Leeuwarden;Friesland;Bo;Protestants-Christelijk;41419;0;4;0;7;0;2;9;0;2;9
20160419;04MU;00;Bs Ten Holtens Erve;7397NC;NIJBROEK; 285;Voorst;Gelderland;Bo;Protestants-Christelijk;45969;3;6;4;0;0;2;11;0;7;6
20160419;04MV;00;Eben Haezerschool;3405XK;BENSCHOP; 331;Lopik;Utrecht;Bo;Protestants-Christelijk;41439;1;8;13;1;0;1;22;0;3;20
20160419;04MY;00;Chr Bs De Hoeksteen;3381DG;GIESSENBURG; 689;Giessenlanden;Zuid-Holland;Bo;Protestants-Christelijk;32202;6;18;14;1;0;10;29;1;18;20
20160419;04MZ;00;KC De Rank;2995VN;HEERJANSDAM; 642;Zwijndrecht;Zuid-Holland;Bo;Protestants-Christelijk;80433;9;14;1;0;3;14;7;1;9;14
20160419;04NA;00;"ABBS ""de Fluessen""";8582KX;OUDEGA DE FRYSKE MARREN;1921;De Friese Meren;Friesland;Bo;Protestants-Christelijk;41385;0;4;0;2;0;1;5;0;4;2
20160419;04NB;00;CBS De Ark;2861XT;BERGAMBACHT;1931;Krimpenerwaard;Zuid-Holland;Bo;Protestants-Christelijk;41532;2;14;18;0;0;4;30;2;14;18
20160419;04NC;00;Oecum Jenaplsch Molenw;5282RP;BOXTEL; 757;Boxtel;Noord-Brabant;Bo;Samenwerking PC, RK, Alg. Bijz;40706;4;13;0;12;0;3;26;1;9;19
20160419;04ND;00;CBS Triangel;2645HH;DELFGAUW;1926;Pijnacker-Nootdorp;Zuid-Holland;Bo;Protestants-Christelijk;78782;5;17;27;0;0;5;44;2;17;30
20160419;04NG;00;Chr Sch Zwingelspaan;4793SC;FIJNAART;1709;Moerdijk;Noord-Brabant;Bo;Protestants-Christelijk;41782;2;2;1;0;0;3;2;1;4;0
20160419;04NH;00;Adriaan Roland Holstschool;1862EL;BERGEN NH; 373;Bergen (NH.);Noord-Holland;Bo;Antroposofisch;41296;1;9;0;21;0;3;28;0;3;28
20160419;04NI;00;Chr Bs De Oerdracht;8759LJ;EXMORRA;1900;S∑dwest-Frysl‘n;Friesland;Bo;Protestants-Christelijk;42604;0;3;0;5;0;1;7;0;3;5
20160419;04NN;00;2e Marnixsch Chr Basison;3533VD;UTRECHT; 344;Utrecht;Utrecht;Bo;Protestants-Christelijk;62662;0;6;16;0;0;2;20;1;5;16
20160419;04NO;00;Basisschool Eben Haezer;4245KR;LEERBROEK; 707;Zederik;Zuid-Holland;Bo;Protestants-Christelijk;33034;5;8;13;0;0;4;22;1;16;9
20160419;04NP;00;Bs vd Edese Schoolver;6711NN;EDE GLD; 228;Ede;Gelderland;Bo;Algemeen bijzonder;33151;2;12;11;0;0;2;23;0;10;15
20160419;04NR;00;Koorsch Muz Inst Kathedr;2013ZL;HAARLEM; 392;Haarlem;Noord-Holland;Bo;Rooms-Katholiek;33424;1;1;17;0;0;0;19;0;3;16
20160419;04NS;00;CMS De Abeel;2565XP;'S-GRAVENHAGE; 518;'s-Gravenhage;Zuid-Holland;Bo;Protestants-Christelijk;41324;8;26;8;0;7;17;18;1;19;22
20160419;04NT;00;Basissch De Morgenster;2851BM;HAASTRECHT;1931;Krimpenerwaard;Zuid-Holland;Bo;Protestants-Christelijk;41194;2;5;1;0;0;4;4;1;4;3
20160419;04NU;00;Mikado;7413TV;DEVENTER; 150;Deventer;Overijssel;Bo;Protestants-Christelijk;23128;5;8;1;0;2;7;5;2;7;5
20160419;04NV;00;K Norel-School;8162JA;EPE; 232;Epe;Gelderland;Bo;Protestants-Christelijk;41736;5;7;8;0;0;6;14;2;7;11
20160419;04NW;00;Dorpsschool Halle;7025AG;HALLE;1876;Bronckhorst;Gelderland;Bo;Algemeen bijzonder;33957;4;22;10;0;0;7;29;0;27;9
20160419;04OA;00;Chr Bs De Springplank;4661CJ;HALSTEREN; 748;Bergen op Zoom;Noord-Brabant;Bo;Protestants-Christelijk;40517;0;13;0;8;0;4;17;0;10;11
20160419;04OB;00;Basisschool De Wegwijzer;3959AM;OVERBERG;1581;Utrechtse Heuvelrug;Utrecht;Bo;Protestants-Christelijk;41621;0;4;0;3;0;0;7;0;2;5
20160419;04OC;00;De Open Poort;4147BL;ASPEREN; 733;Lingewaal;Gelderland;Bo;Protestants-Christelijk;41396;2;5;7;0;0;4;10;2;5;7
20160419;04OE;00;CJS De Kring;9364PB;NUIS;  25;Marum;Groningen;Bo;Protestants-Christelijk;34789;11;24;1;6;1;18;23;10;26;6
20160419;04OF;00;PC Basissch De Bongerd;7443RS;NIJVERDAL; 163;Hellendoorn;Overijssel;Bo;Protestants-Christelijk;85600;1;13;22;0;0;1;35;0;6;30
20160419;04OH;00;Kon Wilhelmina-School;2051NG;OVERVEEN; 377;Bloemendaal;Noord-Holland;Bo;Protestants-Christelijk;85255;0;5;0;22;0;2;25;0;4;23
20160419;04OL;00;Goede Herderschool v Bo;3853LN;ERMELO; 233;Ermelo;Gelderland;Bo;Protestants-Christelijk;34893;3;14;8;0;0;7;18;0;11;14
20160419;04OM;00;Graaf Jan v Nassauschool;2805JE;GOUDA; 513;Gouda;Zuid-Holland;Bo;Reformatorisch;34919;8;23;20;0;0;12;39;4;16;31
20160419;04ON;00;Koningin Beatrixschool;2525TN;'S-GRAVENHAGE; 518;'s-Gravenhage;Zuid-Holland;Bo;Protestants-Christelijk;34932;8;29;0;5;3;17;22;7;20;15
20160419;04ON;01;Tamarschool;2545NL;'S-GRAVENHAGE; 518;'s-Gravenhage;Zuid-Holland;Bo;Protestants-Christelijk;34932;1;6;5;0;0;0;12;0;6;6
20160419;04OR;00;Prins Maurits;3247DV;DIRKSLAND;1924;Goeree-Overflakkee;Zuid-Holland;Bo;Protestants-Christelijk;42632;4;25;15;0;0;8;36;2;29;13
20160419;04OS;00;Chr Inst Gr v Prinsterer;1217HX;HILVERSUM; 402;Hilversum;Noord-Holland;Bo;Protestants-Christelijk;35218;0;14;1;16;0;3;28;1;9;21
20160419;04OT;00;Basisschool De Regenboog;4455AT;NIEUWDORP ZLD; 654;Borsele;Zeeland;Bo;Protestants-Christelijk;41582;0;7;0;3;1;3;6;0;2;8
20160419;04OV;00;Kbs Daltonschool Jeanne d'Arc;8084EX;'T HARDE; 230;Elburg;Gelderland;Bo;Rooms-Katholiek;40950;2;7;3;0;0;5;7;2;4;6
20160419;04OW;00;PCB De Branding;1779BJ;DEN OEVER;1911;Hollands Kroon;Noord-Holland;Bo;Protestants-Christelijk;79874;1;7;0;3;0;2;9;3;5;3
20160419;04PA;00;Gasp De Colignyschool;2225VB;KATWIJK ZH; 537;Katwijk;Zuid-Holland;Bo;Protestants-Christelijk;40508;3;8;8;0;0;5;14;0;4;15
20160419;04PE;00;CBS De Brug;2415AJ;NIEUWERBRUG AAN DEN RIJN;1901;Bodegraven-Reeuwijk;Zuid-Holland;Bo;Protestants-Christelijk;41286;4;7;8;0;2;3;14;2;6;11
20160419;04PF;00;Chr Nat Sch Ommerkanaal;7731TT;OMMEN; 175;Ommen;Overijssel;Bo;Protestants-Christelijk;36063;3;5;1;0;1;5;3;1;5;3
20160419;04PH;00;Kon Juliana-School;6666CK;HETEREN;1734;Overbetuwe;Gelderland;Bo;Protestants-Christelijk;41460;6;13;8;0;0;7;20;3;10;14
20160419;04PI;00;Wilhelmina Basisschool;7002LN;DOETINCHEM; 222;Doetinchem;Gelderland;Bo;Protestants-Christelijk;36349;3;12;9;0;0;10;14;0;13;11
20160419;04PJ;00;De Bron;2831XT;GOUDERAK;1931;Krimpenerwaard;Zuid-Holland;Bo;Protestants-Christelijk;41532;2;8;7;2;0;1;18;0;2;17
20160419;04PK;00;Johannes Calvijn-School;2803HE;GOUDA; 513;Gouda;Zuid-Holland;Bo;Reformatorisch;36479;5;17;27;0;0;6;43;1;12;36
20160419;04PL;00;Basisschool de Warande;4571HR;AXEL; 715;Terneuzen;Zeeland;Bo;Protestants-Christelijk;41241;2;6;10;0;0;3;15;1;3;14
20160419;04PN;00;Haanstra Basisschool;2311GM;LEIDEN; 546;Leiden;Zuid-Holland;Bo;Algemeen bijzonder;36739;1;12;16;0;0;1;28;0;6;23
20160419;04PO;00;Basissch De Marliaantjes;7447SM;HELLENDOORN; 163;Hellendoorn;Overijssel;Bo;Protestants-Christelijk;61751;2;4;5;0;0;2;9;2;3;6
20160419;04PP;00;De Regenboog;7914PN;NOORDSCHESCHUT; 118;Hoogeveen;Drenthe;Bo;Protestants-Christelijk;41425;2;8;4;5;1;6;12;4;6;9
20160419;04PQ;00;School met de Bijbel;8167PL;OENE; 232;Epe;Gelderland;Bo;Protestants-Christelijk;36778;3;7;7;0;0;4;13;0;7;10
20160419;04PR;00;Montessori School;3723CH;BILTHOVEN; 310;De Bilt;Utrecht;Bo;Algemeen bijzonder;36817;1;8;0;16;0;2;23;2;5;18
20160419;04PS;00;Jan Barbier-School;7447RH;HELLENDOORN; 163;Hellendoorn;Overijssel;Bo;Protestants-Christelijk;85600;0;7;3;0;0;3;7;0;4;6
20160419;04PT;00;Het Blokland;7914PB;NOORDSCHESCHUT; 118;Hoogeveen;Drenthe;Bo;Algemeen bijzonder;37012;3;2;0;0;2;2;1;1;3;1
20160419;04PV;00;Streekschool De Wierde;9951VZ;WINSUM GN;  53;Winsum;Groningen;Bo;Gereformeerd vrijgemaakt;37038;4;11;8;0;0;7;16;1;12;10
20160419;04PW;00;Pr Johan Friso;3249AC;HERKINGEN;1924;Goeree-Overflakkee;Zuid-Holland;Bo;Protestants-Christelijk;42632;1;4;6;0;0;4;7;0;5;6
20160419;04PX;00;Basisschool De Hoeksteen;4021HH;MAURIK; 214;Buren;Gelderland;Bo;Protestants-Christelijk;41424;11;22;10;0;1;11;31;2;19;22
20160419;04PY;00;PC Basissch De Hoeksteen;7912TB;NIEUWEROORD; 118;Hoogeveen;Drenthe;Bo;Protestants-Christelijk;41425;1;3;1;9;0;4;10;0;6;8
20160419;04PZ;00;Hervormde Basisschool;5315AB;KERKWIJK; 297;Zaltbommel;Gelderland;Bo;Protestants-Christelijk;20012;0;0;0;0;0;0;0;0;0;0
20160419;04QC;00;Ver. Nieuwe Baarnsche School;3743HZ;BAARN; 308;Baarn;Utrecht;Bo;Algemeen bijzonder;37545;0;18;40;0;0;3;55;0;4;54
20160419;04QD;00;Bussumse Montessorisch;1401BC;BUSSUM; 381;Bussum;Noord-Holland;Bo;Algemeen bijzonder;37571;1;7;15;0;0;1;22;0;11;12
20160419;04QE;00;Basisschool De Akker;7783AB;GRAMSBERGEN; 160;Hardenberg;Overijssel;Bo;Protestants-Christelijk;40946;14;29;3;0;4;18;24;3;11;32
20160419;04QG;00;School met de Bijbel;2971BH;BLESKENSGRAAF CA;1927;Molenwaard;Zuid-Holland;Bo;Protestants-Christelijk;37805;11;7;13;0;1;10;20;3;12;16
20160419;04QH;00;Vondelschool;1401SP;BUSSUM; 381;Bussum;Noord-Holland;Bo;Algemeen bijzonder;40714;3;18;30;0;0;4;47;0;14;37
20160419;04QI;00;School met de Bijbel;3264AL;NIEUW-BEIJERLAND; 588;Korendijk;Zuid-Holland;Bo;Reformatorisch;37857;4;16;14;0;0;10;24;3;12;19
20160419;04QJ;00;Chr Basissch De Gearrin;8773KN;FOLSGARE;1900;S∑dwest-Frysl‘n;Friesland;Bo;Protestants-Christelijk;42545;0;0;0;0;0;0;0;0;0;0
20160419;04QL;00;Eben Haezer-School;2941VE;LEKKERKERK;1931;Krimpenerwaard;Zuid-Holland;Bo;Protestants-Christelijk;41532;2;6;9;0;0;4;13;0;9;8
20160419;04QM;00;CBS De Parel;3171PN;POORTUGAAL; 613;Albrandswaard;Zuid-Holland;Bo;Protestants-Christelijk;59555;1;10;33;0;1;6;37;0;7;37
20160419;04QN;00;Chr Basisschool 'T Jok;8896KK;HOORN TERSCHELLING;  93;Terschelling;Friesland;Bo;Protestants-Christelijk;92899;0;5;1;0;0;2;4;0;2;4
20160419;04QP;00;Wilhelmina Basisschool;5707RM;HELMOND; 794;Helmond;Noord-Brabant;Bo;Algemeen bijzonder;38169;0;19;36;0;0;7;48;0;16;39
20160419;04QQ;00;Basissch Het Fundament;4243JZ;NIEUWLAND; 707;Zederik;Zuid-Holland;Bo;Protestants-Christelijk;41439;0;9;5;0;0;3;11;0;3;11
20160419;04QR;00;Groen van Prinsterer;2969BG;OUD-ALBLAS;1927;Molenwaard;Zuid-Holland;Bo;Protestants-Christelijk;38351;4;7;9;0;0;1;19;0;11;9
20160419;04QT;00;Basisschool EigenWijs;5503BG;VELDHOVEN; 861;Veldhoven;Noord-Brabant;Bo;Algemeen bijzonder;77338;6;21;21;0;0;13;35;2;27;19
20160419;04QU;00;De Schutsluis;8356ER;BLOKZIJL;1708;Steenwijkerland;Overijssel;Bo;Protestants-Christelijk;41270;7;13;0;0;5;7;8;2;8;10
20160419;04QV;00;Rehobothschool;4191KZ;GELDERMALSEN; 236;Geldermalsen;Gelderland;Bo;Reformatorisch;38559;10;37;17;0;0;17;47;1;30;33
20160419;04QX;00;De Drieklank Basisschool;4501GG;OOSTBURG;1714;Sluis;Zeeland;Bo;Protestants-Christelijk;37299;0;4;3;0;0;1;6;0;3;4
20160419;04QY;00;Basissch De Troubadour;6842BB;ARNHEM; 202;Arnhem;Gelderland;Bo;Protestants-Christelijk;40972;8;25;13;0;0;11;35;4;26;16
20160419;04RA;00;Geref School de Zaaier;8051XT;HATTEM; 244;Hattem;Gelderland;Bo;Gereformeerd vrijgemaakt;41632;2;11;9;0;0;7;15;0;10;12
20160419;04RC;00;Chr BS De Bornput;4415AP;OOSTDIJK; 703;Reimerswaal;Zeeland;Bo;Reformatorisch;39001;0;1;5;0;0;0;6;0;0;6
20160419;04RF;00;Het Kompas;4128SZ;LEXMOND; 707;Zederik;Zuid-Holland;Bo;Protestants-Christelijk;41439;2;7;10;0;0;3;16;0;8;11
20160419;04RH;00;Dr. H. Bavinckschool;3311XP;DORDRECHT; 505;Dordrecht;Zuid-Holland;Bo;Protestants-Christelijk;30582;5;11;22;1;0;3;36;0;6;33
20160419;04RI;00;Nutssch Beneden Beekloop;5662HM;GELDROP;1771;Geldrop-Mierlo;Noord-Brabant;Bo;Algemeen bijzonder;39352;7;16;9;0;0;5;27;0;20;12
20160419;04RJ;00;Basissch De Hoeksteen;7141KS;GROENLO;1586;Oost Gelre;Gelderland;Bo;Protestants-Christelijk;41787;4;5;13;0;0;2;20;0;7;15
20160419;04RK;00;Chr Basissch De Schalmei;8433KG;HAULERWIJK;  85;Ooststellingwerf;Friesland;Bo;Protestants-Christelijk;41282;3;7;2;8;0;7;13;1;6;13
20160419;04RL;00;Eben Haezer-School;4033GG;LIENDEN; 214;Buren;Gelderland;Bo;Reformatorisch;41827;3;9;12;0;0;3;21;0;8;16
20160419;04RM;00;RK Basissch De Zonneberg;4756BP;KRUISLAND; 851;Steenbergen;Noord-Brabant;Bo;Rooms-Katholiek;39534;4;8;12;0;1;5;18;2;7;15
20160419;04RO;00;Chr Basissch De Praom;7894DJ;ZWARTEMEER; 114;Emmen;Drenthe;Bo;Protestants-Christelijk;41551;8;2;0;0;2;6;2;3;6;1
20160419;04RP;00;Basisschool St.-Willibrordus;5521VA;EERSEL; 770;Eersel;Noord-Brabant;Bo;Rooms-Katholiek;44201;7;17;26;0;0;7;43;2;17;31
20160419;04RQ;00;De Regenboog;2811JK;REEUWIJK;1901;Bodegraven-Reeuwijk;Zuid-Holland;Bo;Protestants-Christelijk;41194;7;10;5;0;4;7;11;3;9;10
20160419;04RQ;02;Kon Wilhelmina-School;2805BW;GOUDA; 513;Gouda;Zuid-Holland;Bo;Protestants-Christelijk;41194;7;10;0;0;1;12;4;4;7;6
20160419;04RS;00;Basissch De Vijf Eiken;5121VR;RIJEN; 784;Gilze en Rijen;Noord-Brabant;Bo;Protestants-Christelijk;41001;6;13;5;0;1;6;17;2;8;14
20160419;04RT;00;Ver Nutssch Wassenaar;2242CA;WASSENAAR; 629;Wassenaar;Zuid-Holland;Bo;Algemeen bijzonder;39859;0;4;26;0;0;3;27;0;0;30
20160419;04RU;00;Chr BS De Kinderkring;2481XB;WOUBRUGGE;1884;Kaag en Braassem;Zuid-Holland;Bo;Protestants-Christelijk;41193;7;10;3;0;5;6;9;2;6;12
20160419;04RV;00;Basisschool De Eendragt;2761VL;ZEVENHUIZEN ZH;1892;Zuidplas;Zuid-Holland;Bo;Protestants-Christelijk;41194;13;9;1;0;2;12;9;6;11;6
20160419;04RX;00;Basissch Het Kompas;3251AX;STELLENDAM;1924;Goeree-Overflakkee;Zuid-Holland;Bo;Protestants-Christelijk;42632;0;9;3;0;0;3;9;0;8;4
20160419;04SB;00;De Kastanjelaar;5763AP;MILHEEZE;1652;Gemert-Bakel;Noord-Brabant;Bo;Rooms-Katholiek;32580;0;11;8;0;0;5;14;0;12;7
20160419;04SC;00;Sch Vlissingse Schoolver;4383WB;VLISSINGEN; 718;Vlissingen;Zeeland;Bo;Algemeen bijzonder;40340;1;4;23;0;0;3;25;0;6;22
20160419;04SG;00;Oranje Nassau-School;2821SB;STOLWIJK;1931;Krimpenerwaard;Zuid-Holland;Bo;Reformatorisch;40535;6;10;4;0;0;8;12;0;9;11
20160419;04SI;00;PC Basisschool De Opstap;8326BJ;SINT JANSKLOOSTER;1708;Steenwijkerland;Overijssel;Bo;Protestants-Christelijk;41270;0;0;0;0;0;0;0;0;0;0
20160419;04SJ;00;Oec Basissch D Wegwijzer;6374AR;LANDGRAAF; 882;Landgraaf;Limburg;Bo;Samenwerking PC, RK;41516;2;16;31;0;0;8;41;2;11;36
20160419;04SK;00;St Frans School;7815JJ;EMMEN; 114;Emmen;Drenthe;Bo;Rooms-Katholiek;45000;4;5;3;0;4;3;5;2;6;4
20160419;04SL;00;Chr Basissch D Holtbanck;6991DP;RHEDEN; 275;Rheden;Gelderland;Bo;Protestants-Christelijk;40843;6;21;12;0;1;9;29;2;24;13
20160419;04SN;00;Basissch St Jan Baptist;6634AM;BATENBURG; 296;Wijchen;Gelderland;Bo;Rooms-Katholiek;38001;3;2;5;0;0;3;7;0;3;7
20160419;04SO;00;Nutsschool voor Basisond;7572BM;OLDENZAAL; 173;Oldenzaal;Overijssel;Bo;Algemeen bijzonder;40964;2;6;19;0;0;5;22;1;5;21
20160419;04SP;00;Arnhemse Schoolver;6811MB;ARNHEM; 202;Arnhem;Gelderland;Bo;Algemeen bijzonder;40972;3;5;3;0;0;4;7;1;6;4
20160419;04SR;00;Basissch Nw Vreugd&Rust;2273AC;VOORBURG;1916;Leidschendam-Voorburg;Zuid-Holland;Bo;Algemeen bijzonder;41081;0;27;0;29;0;11;45;0;12;44
20160419;04ST;00;St Barbara-Sch Basissch;1092CC;AMSTERDAM; 363;Amsterdam;Noord-Holland;Bo;Rooms-Katholiek;27770;4;3;0;0;6;1;0;6;1;0
20160419;04SV;00;RK Basissch De Blokkendoos;5175XJ;LOON OP ZAND; 809;Loon op Zand;Noord-Brabant;Bo;Rooms-Katholiek;71008;3;11;21;0;0;6;29;1;17;17
20160419;04SW;00;RK Basissch St Jozef;6706JG;WAGENINGEN; 289;Wageningen;Gelderland;Bo;Rooms-Katholiek;31237;0;8;14;0;0;1;21;0;7;15
20160419;04SX;00;Chr Basissch Dubel Ien;9265LV;SUWALD; 737;Tytsjerksteradiel;Friesland;Bo;Protestants-Christelijk;40648;0;8;5;0;0;1;12;0;3;10
20160419;04SY;00;RK BS Gummarus;4651KM;STEENBERGEN NB; 851;Steenbergen;Noord-Brabant;Bo;Rooms-Katholiek;40517;22;27;3;0;10;20;22;10;22;20
20160419;04TA;00;CBS de Hoeksteen;5325XD;WELL GLD; 263;Maasdriel;Gelderland;Bo;Protestants-Christelijk;41588;0;9;2;0;0;5;6;0;9;2
20160419;04TB;00;Chr Basissch D Grunslach;8842LJ;WJELSRYP; 140;Littenseradiel;Friesland;Bo;Protestants-Christelijk;42604;1;0;0;6;0;1;6;0;2;5
20160419;04TC;00;De Zaaier;3366BD;WIJNGAARDEN ZH;1927;Molenwaard;Zuid-Holland;Bo;Protestants-Christelijk;41848;1;5;2;0;0;2;6;0;4;4
20160419;04TD;00;Daltonschool De Leeuwerik;2352BA;LEIDERDORP; 547;Leiderdorp;Zuid-Holland;Bo;Rooms-Katholiek;57266;11;27;15;0;2;21;30;4;24;25
