PEILDATUM;BRIN_NUMMER;VESTIGINGSNUMMER;INSTELLINGSNAAM_VESTIGING;POSTCODE_VESTIGING;PLAATSNAAM;GEMEENTENUMMER;GEMEENTENAAM;PROVINCIE;SOORT_PO;DENOMINATIE_VESTIGING;BEVOEGD_GEZAG_NUMMER;REKENEN_LAGER1F;REKENEN_1F;REKENEN_1S;REKENEN_2F;LV_LAGER1F;LV_1F;LV_2F;TV_LAGER1F;TV_1F;TV_2F
20170415;20HQ;0;Basisschool de Esch;3063SJ;ROTTERDAM;599;Rotterdam;Zuid-Holland;Bo;Openbaar;41775;0;11;8;0;0;11;8;0;10;9
20170415;20IM;0;Ludgerusschool;3768GM;SOEST;342;Soest;Utrecht;Bo;Rooms-Katholiek;65430;1;22;22;0;2;9;34;3;16;26
20170415;20IN;0;De Damiaanschool;3702VM;ZEIST;355;Zeist;Utrecht;Bo;Rooms-Katholiek;69447;6;27;2;36;2;13;56;0;25;46
20170415;20IQ;0;RK Bs de Driesprong;3762CZ;SOEST;342;Soest;Utrecht;Bo;Rooms-Katholiek;65430;0;13;15;0;0;8;20;0;10;18
20170415;20IR;0;Basisschool de Griffel;3704KC;ZEIST;355;Zeist;Utrecht;Bo;Rooms-Katholiek;69447;5;10;1;12;1;10;17;1;15;12
20170415;20IT;0;Basisschool de Wegwijzer;3766CP;SOEST;342;Soest;Utrecht;Bo;Rooms-Katholiek;65430;0;18;7;0;0;13;12;0;13;12
20170415;20IY;0;RK Montessori-School;3764DK;SOEST;342;Soest;Utrecht;Bo;Rooms-Katholiek;65430;1;14;12;0;0;7;20;0;6;21
20170415;20IZ;0;De Kameleon;3734VH;DEN DOLDER;355;Zeist;Utrecht;Bo;Rooms-Katholiek;69447;0;8;3;17;0;3;25;0;9;19
20170415;20JB;0;Basisschool de Achtbaan;3762JC;SOEST;342;Soest;Utrecht;Bo;Rooms-Katholiek;65430;1;8;17;0;1;8;17;1;10;15
20170415;20KF;0;Mont. Elzeneind;5343GH;OSS;828;Oss;Noord-Brabant;Bo;Rooms-Katholiek;75388;1;16;10;0;3;6;18;2;17;8
20170415;20KR;0;Basisschool Sterrebos;5343VC;OSS;828;Oss;Noord-Brabant;Bo;Rooms-Katholiek;75388;3;21;15;0;2;14;23;6;17;16
20170415;20KT;0;Basisschool De Blinkerd;5344GK;OSS;828;Oss;Noord-Brabant;Bo;Rooms-Katholiek;75388;0;13;4;0;0;9;8;0;9;8
20170415;20KW;0;OBS Plevier;3191GA;HOOGVLIET ROTTERDAM;599;Rotterdam;Zuid-Holland;Bo;Openbaar;41775;3;37;3;11;0;10;44;0;34;20
20170415;20OQ;0;Kortland;2923CH;KRIMPEN AAN DEN IJSSEL;542;Krimpen aan den IJssel;Zuid-Holland;Bo;Openbaar;41545;1;36;39;0;0;26;50;2;30;44
20170415;20OW;0;Basisschool t Einder;5422AN;GEMERT;1652;Gemert-Bakel;Noord-Brabant;Bo;Openbaar;41860;2;15;12;0;0;14;15;1;16;12
20170415;20PN;0;OBS de Groeiplaneet;2924XP;KRIMPEN AAN DEN IJSSEL;542;Krimpen aan den IJssel;Zuid-Holland;Bo;Openbaar;41545;6;38;22;0;1;28;37;1;32;33
20170415;20SC;0;Holendrecht;1106LP;AMSTERDAM;363;Amsterdam;Noord-Holland;Bo;Openbaar;41716;8;10;2;0;4;8;8;3;10;7
20170415;20SE;0;Huizingaschool;1065VT;AMSTERDAM;363;Amsterdam;Noord-Holland;Bo;Openbaar;41579;1;17;7;0;0;12;13;4;14;7
20170415;20SG;0;Brede School De Kinkerbuurt;1053PE;AMSTERDAM;363;Amsterdam;Noord-Holland;Bo;Openbaar;41663;3;9;19;0;0;6;25;1;6;24
20170415;20SH;0;OBS IJPlein;1021RA;AMSTERDAM;363;Amsterdam;Noord-Holland;Bo;Openbaar;42553;3;8;5;0;0;12;4;0;11;5
20170415;20SJ;0;Linnaeus;1092SE;AMSTERDAM;363;Amsterdam;Noord-Holland;Bo;Openbaar;41774;2;12;8;0;2;7;13;4;9;9
20170415;20SK;0;Louis Bouwmeester;1065KW;AMSTERDAM;363;Amsterdam;Noord-Holland;Bo;Openbaar;41579;4;6;17;0;0;11;16;0;7;20
20170415;20SL;0;OBS de Toekomst;1062AA;AMSTERDAM;363;Amsterdam;Noord-Holland;Bo;Openbaar;41579;7;10;7;0;2;14;8;3;12;9
20170415;20SZ;0;de Schatgraver;6372JA;LANDGRAAF;882;Landgraaf;Limburg;Bo;Rooms-Katholiek;41516;9;13;16;0;5;19;14;1;14;23
20170415;20TD;0;Op Gen Hei;6373BJ;LANDGRAAF;882;Landgraaf;Limburg;Bo;Rooms-Katholiek;41516;1;17;13;0;0;17;14;0;15;16
20170415;20TN;0;Basisschool 'T Valder;6373TT;LANDGRAAF;882;Landgraaf;Limburg;Bo;Rooms-Katholiek;41516;1;13;8;0;0;6;16;1;6;15
20170415;20TP;0;De Ster;1107NG;AMSTERDAM;363;Amsterdam;Noord-Holland;Bo;Openbaar;41716;2;7;0;0;1;7;1;1;5;3
20170415;20TQ;0;Rosa Boekdrukker;1056DT;AMSTERDAM;363;Amsterdam;Noord-Holland;Bo;Openbaar;41663;7;5;3;0;4;6;5;7;3;5
20170415;20TR;0;Merkelbach;1082LP;AMSTERDAM;363;Amsterdam;Noord-Holland;Bo;Openbaar;41781;1;6;7;0;0;4;10;0;4;10
20170415;20TS;0;Basisschool De Wielewaal;1077HA;AMSTERDAM;363;Amsterdam;Noord-Holland;Bo;Openbaar;41781;0;9;28;1;0;2;36;0;11;27
20170415;20TT;0;Bs Het Winterkoninkje;1053CS;AMSTERDAM;363;Amsterdam;Noord-Holland;Bo;Openbaar;41663;0;16;30;0;0;4;42;0;17;29
20170415;20TV;0;Bs De Pinksterbloem;1091EG;AMSTERDAM;363;Amsterdam;Noord-Holland;Bo;Openbaar;41774;0;9;24;0;0;3;30;0;11;22
20170415;20TW;0;5e Mont Watergraafsmeer;1098JA;AMSTERDAM;363;Amsterdam;Noord-Holland;Bo;Openbaar;41774;6;32;35;0;0;14;59;2;26;45
20170415;20TX;0;Basisschool Anne Frank;1078VJ;AMSTERDAM;363;Amsterdam;Noord-Holland;Bo;Openbaar;41781;0;12;21;0;0;11;22;2;9;22
20170415;20TX;1;Basisschool Anne Frank;1073TE;AMSTERDAM;363;Amsterdam;Noord-Holland;Bo;Openbaar;41781;0;6;7;0;0;3;10;0;7;6
20170415;20TX;2;Basisschool Anne Frank;1079AZ;AMSTERDAM;363;Amsterdam;Noord-Holland;Bo;Openbaar;41781;4;12;18;0;0;6;28;1;13;20
20170415;20TX;3;Basisschool Anne Frank;1082LP;AMSTERDAM;363;Amsterdam;Noord-Holland;Bo;Openbaar;41781;0;7;2;0;0;3;6;0;4;5
20170415;20UL;0;RK Bs 'T Klankbord;2331DV;LEIDEN;546;Leiden;Zuid-Holland;Bo;Rooms-Katholiek;57266;2;11;13;0;1;6;19;1;10;15
20170415;20UO;0;RK Bs De Springplank;2263EV;LEIDSCHENDAM;1916;Leidschendam-Voorburg;Zuid-Holland;Bo;Rooms-Katholiek;41447;4;10;0;2;0;11;5;0;13;3
20170415;20UP;0;7e Montessorischool;1058EB;AMSTERDAM;363;Amsterdam;Noord-Holland;Bo;Openbaar;41579;4;30;0;26;0;11;49;0;29;31
20170415;20UU;0;Bs Maria Bernadette;2264TA;LEIDSCHENDAM;1916;Leidschendam-Voorburg;Zuid-Holland;Bo;Rooms-Katholiek;41447;1;18;13;0;0;7;25;0;6;26
20170415;20UV;0;Basisschool De Meidoorn;1057JA;AMSTERDAM;363;Amsterdam;Noord-Holland;Bo;Openbaar;41663;5;19;28;0;0;16;36;1;21;30
20170415;20UW;0;RK Bs De Tweemaster;2318TJ;LEIDEN;546;Leiden;Zuid-Holland;Bo;Rooms-Katholiek;57266;4;22;17;0;1;13;29;1;15;27
20170415;20VA;0;OBS Jordaan;1016RX;AMSTERDAM;363;Amsterdam;Noord-Holland;Bo;Openbaar;41781;0;5;34;0;0;1;38;0;4;35
20170415;20VB;0;RK Sint Joseph-School;2313JE;LEIDEN;546;Leiden;Zuid-Holland;Bo;Rooms-Katholiek;57266;2;30;53;0;1;11;73;2;22;61
20170415;20VD;0;RK Bs Pacelli-School;2332XH;LEIDEN;546;Leiden;Zuid-Holland;Bo;Rooms-Katholiek;57266;1;5;6;0;0;6;6;0;5;7
20170415;20VE;0;Basisschool Gaasperdam;1106DV;AMSTERDAM;363;Amsterdam;Noord-Holland;Bo;Openbaar;41716;4;6;1;0;2;4;5;3;3;5
20170415;20VF;0;RK Basisschool De Singel;2315HG;LEIDEN;546;Leiden;Zuid-Holland;Bo;Rooms-Katholiek;57266;1;11;4;0;1;11;4;1;11;4
20170415;20VG;0;Narcis Querido;1055WC;AMSTERDAM;363;Amsterdam;Noord-Holland;Bo;Openbaar;41663;0;8;16;0;0;11;13;0;8;16
20170415;20VI;0;OBS Nellestein;1108EL;AMSTERDAM;363;Amsterdam;Noord-Holland;Bo;Openbaar;41716;2;17;11;0;0;16;14;3;13;14
20170415;20VJ;0;Nicolaas Maes;1071RH;AMSTERDAM;363;Amsterdam;Noord-Holland;Bo;Openbaar;41781;1;6;48;0;0;5;50;0;9;46
20170415;20VK;0;De Witte Olifant;1011LX;AMSTERDAM;363;Amsterdam;Noord-Holland;Bo;Openbaar;41781;1;6;17;0;0;2;22;0;5;19
20170415;20VN;0;P. J. Troelstra;1067CG;AMSTERDAM;363;Amsterdam;Noord-Holland;Bo;Openbaar;41579;10;32;30;0;3;25;44;3;29;40
20170415;20VP;0;Bs Annie M G Schmidt;1054ZB;AMSTERDAM;363;Amsterdam;Noord-Holland;Bo;Openbaar;41663;4;12;15;0;0;8;23;0;8;23
20170415;20VP;1;Bs Annie M G Schmidt;1053LW;AMSTERDAM;363;Amsterdam;Noord-Holland;Bo;Openbaar;41663;2;7;5;0;0;7;7;0;6;8
20170415;20VU;0;De Waterkant;1052SC;AMSTERDAM;363;Amsterdam;Noord-Holland;Bo;Openbaar;41663;5;18;27;0;0;13;37;0;21;29
20170415;20VX;0;OBS Multatuli-School;1055KV;AMSTERDAM;363;Amsterdam;Noord-Holland;Bo;Openbaar;41663;6;21;5;0;2;18;12;5;15;12
20170415;20XA;0;Basisschool Oscar Carre;1072TS;AMSTERDAM;363;Amsterdam;Noord-Holland;Bo;Openbaar;41781;1;7;1;20;0;4;25;0;13;16
20170415;20XO;0;Brede School Zeeheld;1013PV;AMSTERDAM;363;Amsterdam;Noord-Holland;Bo;Openbaar;41663;1;9;12;0;0;6;16;0;7;15
20170415;20XQ;0;De Roos;1056BK;AMSTERDAM;363;Amsterdam;Noord-Holland;Bo;Openbaar;41663;2;8;8;0;0;9;9;1;6;11
20170415;20XR;0;De Rozemarn;1102JA;AMSTERDAM;363;Amsterdam;Noord-Holland;Bo;Openbaar;41716;4;28;10;0;1;19;22;2;18;22
20170415;20XS;0;De Schakel;1102WD;AMSTERDAM;363;Amsterdam;Noord-Holland;Bo;Openbaar;41716;19;21;2;0;14;22;6;18;19;5
20170415;20XT;0;Brede Sch De Spaarndammerhout;1014ZG;AMSTERDAM;363;Amsterdam;Noord-Holland;Bo;Openbaar;41663;2;2;2;0;1;3;2;1;5;0
20170415;20XU;0;Olympia;1076BN;AMSTERDAM;363;Amsterdam;Noord-Holland;Bo;Openbaar;41781;0;13;20;0;0;6;27;0;8;25
20170415;20XY;0;De Weidevogel;1028BK;AMSTERDAM;363;Amsterdam;Noord-Holland;Bo;Openbaar;42553;2;9;14;0;0;4;21;3;8;14
20170415;20XZ;0;De Tamboerijn;1107EZ;AMSTERDAM;363;Amsterdam;Noord-Holland;Bo;Openbaar;41716;16;22;20;0;8;27;23;7;24;27
20170415;20YA;0;Theo Thijssen;1015NG;AMSTERDAM;363;Amsterdam;Noord-Holland;Bo;Openbaar;41781;4;22;43;0;0;15;54;2;11;56
20170415;20YF;0;Tijl Uilenspiegel;1055CK;AMSTERDAM;363;Amsterdam;Noord-Holland;Bo;Openbaar;41663;0;22;20;0;1;25;16;0;26;16
20170415;20YG;0;Brede Daltonschool De Meer;1097EP;AMSTERDAM;363;Amsterdam;Noord-Holland;Bo;Openbaar;41774;1;17;32;0;0;10;40;0;12;38
20170415;20ZB;0;Buikslotermeer;1025PZ;AMSTERDAM;363;Amsterdam;Noord-Holland;Bo;Openbaar;42553;5;23;8;0;3;20;13;2;21;13
20170415;20ZD;0;De Poolster;1033VL;AMSTERDAM;363;Amsterdam;Noord-Holland;Bo;Openbaar;42553;3;14;1;0;3;9;6;0;14;4
20170415;20ZE;0;De Vier Windstreken;1034PX;AMSTERDAM;363;Amsterdam;Noord-Holland;Bo;Openbaar;42553;3;12;17;0;1;10;21;1;7;24
20170415;20ZG;0;Obs Jan Pietersz Coen;1094ED;AMSTERDAM;363;Amsterdam;Noord-Holland;Bo;Openbaar;41774;5;14;9;0;2;13;13;3;8;17
20170415;20ZH;0;De Kraal;1093NJ;AMSTERDAM;363;Amsterdam;Noord-Holland;Bo;Openbaar;41774;5;14;6;0;3;12;10;4;14;7
20170415;20ZR;0;Basisschool Boven 't IJ;1025DD;AMSTERDAM;363;Amsterdam;Noord-Holland;Bo;Openbaar;42553;5;25;16;0;2;15;29;5;14;27
20170415;20ZT;0;Het Vogelnest;1021CS;AMSTERDAM;363;Amsterdam;Noord-Holland;Bo;Openbaar;42553;4;3;1;0;1;5;2;2;5;1
20170415;20ZU;0;IKC Zeven Zeeen;1034DN;AMSTERDAM;363;Amsterdam;Noord-Holland;Bo;Openbaar;42553;8;11;11;0;0;15;15;2;17;11
20170415;20ZV;0;Twiske;1035VR;AMSTERDAM;363;Amsterdam;Noord-Holland;Bo;Openbaar;42553;10;41;23;0;3;30;41;6;42;26
20170415;20ZW;0;De Klimop;1031CB;AMSTERDAM;363;Amsterdam;Noord-Holland;Bo;Openbaar;42553;3;16;3;0;0;10;12;2;12;8
20170415;20ZX;0;De Piramide;1025BA;AMSTERDAM;363;Amsterdam;Noord-Holland;Bo;Openbaar;42553;0;7;1;0;1;4;3;0;7;1
20170415;20ZZ;0;OBS De Punt;1069VP;AMSTERDAM;363;Amsterdam;Noord-Holland;Bo;Openbaar;41579;3;31;17;0;5;24;22;4;25;22
20170415;21AD;0;Osdorpse Montessori;1068MR;AMSTERDAM;363;Amsterdam;Noord-Holland;Bo;Openbaar;41579;7;26;5;0;2;21;15;2;25;11
20170415;21AG;0;OBS De Globe;1069RK;AMSTERDAM;363;Amsterdam;Noord-Holland;Bo;Openbaar;41579;6;29;11;0;3;24;19;5;22;19
20170415;21AH;0;IJdoorn-School;1024NN;AMSTERDAM;363;Amsterdam;Noord-Holland;Bo;Openbaar;42553;7;26;7;0;3;16;21;7;17;16
20170415;21AI;0;De Krijtmolen;1035EE;AMSTERDAM;363;Amsterdam;Noord-Holland;Bo;Openbaar;42553;1;7;4;0;1;8;3;1;6;5
20170415;21BF;0;St Antonius Basisschool;7671VW;VRIEZENVEEN;1700;Twenterand;Overijssel;Bo;Rooms-Katholiek;23128;0;4;15;0;0;8;11;0;6;13
20170415;21BM;0;Bs St Egbertus Radboud;7601BA;ALMELO;141;Almelo;Overijssel;Bo;Rooms-Katholiek;23128;3;20;12;0;1;17;17;1;22;12
20170415;21CX;0;De Noorderborch;7608CL;ALMELO;141;Almelo;Overijssel;Bo;Rooms-Katholiek;23128;3;15;20;0;1;13;24;0;11;27
20170415;21CZ;0;OBS De Lispeltuut;5321GL;HEDEL;263;Maasdriel;Gelderland;Bo;Openbaar;41633;2;18;11;0;3;14;14;1;18;12
20170415;21DA;0;De Kleine Kapitein;5761BJ;BAKEL;1652;Gemert-Bakel;Noord-Brabant;Bo;Openbaar;41860;1;5;3;0;0;3;6;1;4;4
20170415;21DL;0;BS de Regenboog;5111XP;BAARLE-NASSAU;744;Baarle-Nassau;Noord-Brabant;Bo;Openbaar;41611;0;2;0;5;0;0;7;0;6;1
20170415;21DQ;0;RKBS De Griffel;7603TK;ALMELO;141;Almelo;Overijssel;Bo;Rooms-Katholiek;23128;1;3;5;0;0;4;5;0;4;5
20170415;21DZ;0;Basisschool De Triangel;7604EH;ALMELO;141;Almelo;Overijssel;Bo;Rooms-Katholiek;23128;3;6;10;0;1;10;8;3;10;6
20170415;21EI;0;Basisschool De Compaan;7609GP;ALMELO;141;Almelo;Overijssel;Bo;Rooms-Katholiek;23128;5;24;20;0;3;18;28;2;29;18
20170415;21KE;0;ODS Westland;2672BB;NAALDWIJK;1783;Westland;Zuid-Holland;Bo;Openbaar;41455;0;14;4;1;0;4;15;0;10;9
20170415;21KO;0;Basisschool De Heliotroop;1313CM;ALMERE;34;Almere;Flevoland;Bo;Openbaar;41676;2;8;10;0;0;8;12;0;6;14
20170415;21LO;0;Wereldwijs;3991WE;HOUTEN;321;Houten;Utrecht;Bo;Protestants-Christelijk;41528;1;6;22;0;0;5;24;0;11;18
20170415;21LP;0;OBS De Bijenkorf;3992BK;HOUTEN;321;Houten;Utrecht;Bo;Openbaar;41866;2;12;16;0;0;3;27;2;5;23
20170415;21LS;0;De Borg;9403GN;ASSEN;106;Assen;Drenthe;Bo;Protestants-Christelijk;32073;4;22;0;14;1;16;23;0;22;18
20170415;21LT;0;Bs De Marskramer;9403LT;ASSEN;106;Assen;Drenthe;Bo;Openbaar;42719;7;42;4;16;1;17;51;1;21;47
20170415;21LV;0;OBS De Triolier;5953LR;REUVER;889;Beesel;Limburg;Bo;Openbaar;41398;2;12;12;0;1;5;20;1;9;16
20170415;21LW;0;Basisschool T Vierschip;4341LE;ARNEMUIDEN;687;Middelburg;Zeeland;Bo;Openbaar;42610;0;5;0;13;0;1;17;0;8;10
20170415;21LX;0;OBS De Draaimolen;2992DN;BARENDRECHT;489;Barendrecht;Zuid-Holland;Bo;Openbaar;42709;3;14;18;0;4;13;18;3;19;13
20170415;21MV;0;OBS De Hasselbraam;5754HA;DEURNE;762;Deurne;Noord-Brabant;Bo;Openbaar;41860;5;12;1;8;0;8;18;1;11;14
20170415;21MX;0;RK Basisschool De Bron;5053EJ;GOIRLE;785;Goirle;Noord-Brabant;Bo;Rooms-Katholiek;31267;2;19;1;20;0;7;35;0;15;27
20170415;21MY;0;Basissch 't Schrijverke;5051ML;GOIRLE;785;Goirle;Noord-Brabant;Bo;Openbaar;42614;2;33;6;29;0;11;59;0;11;59
20170415;21NA;0;OBS De Bergen;5616NV;EINDHOVEN;772;Eindhoven;Noord-Brabant;Bo;Openbaar;41248;1;4;13;0;1;9;8;2;10;6
20170415;21NB;0;Vrijeschool Brabant;5631KB;EINDHOVEN;772;Eindhoven;Noord-Brabant;Bo;Antroposofisch;41246;0;2;10;7;0;0;19;0;3;16
20170415;21NC;0;OBS De Boventoon;1323SB;ALMERE;34;Almere;Flevoland;Bo;Openbaar;41676;2;3;7;0;0;3;9;0;4;8
20170415;21ND;0;OBS De Duizendpoot;1323ET;ALMERE;34;Almere;Flevoland;Bo;Openbaar;41676;5;17;10;0;1;17;14;3;15;14
20170415;21NE;0;L'Ambiente;7423EN;DEVENTER;150;Deventer;Overijssel;Bo;Algemeen bijzonder;95148;2;9;9;0;3;4;13;0;6;14
20170415;21NF;0;SWS Het Wilgerys;8251TJ;DRONTEN;303;Dronten;Flevoland;Bo;Openbaar;41813;3;10;0;7;0;8;12;0;11;9
20170415;21NH;0;OBS De Delta;1447AV;PURMEREND;439;Purmerend;Noord-Holland;Bo;Openbaar;42558;1;13;12;0;1;9;16;1;14;11
20170415;21NI;0;GBS De Fontein;9285PA;BUITENPOST;59;Achtkarspelen;Friesland;Bo;Gereformeerd vrijgemaakt;42607;2;3;11;0;1;5;10;2;6;8
20170415;21NK;0;De Borchstee;8081RV;ELBURG;230;Elburg;Gelderland;Bo;Protestants-Christelijk;42596;7;20;10;5;7;19;16;0;29;13
20170415;21NL;0;DS Pieter v Dijkeschool;4311AJ;BRUINISSE;1676;Schouwen-Duiveland;Zeeland;Bo;Reformatorisch;30263;0;2;12;0;0;0;14;0;0;14
20170415;21NM;0;Merlijn;5237HA;'S-HERTOGENBOSCH;796;'s-Hertogenbosch;Noord-Brabant;Bo;Openbaar;41672;2;10;0;9;0;1;20;0;6;15
20170415;21NN;0;PC Basisschool De Bron;5237HA;'S-HERTOGENBOSCH;796;'s-Hertogenbosch;Noord-Brabant;Bo;Protestants-Christelijk;39600;0;21;0;0;0;21;0;0;21;0
20170415;21NN;1;PC Basisschool De Bron;5251LW;VLIJMEN;797;Heusden;Noord-Brabant;Bo;Protestants-Christelijk;39600;0;0;0;0;0;0;0;0;0;0
20170415;21NO;0;OBS De Peppel;6642AB;BEUNINGEN GLD;209;Beuningen;Gelderland;Bo;Openbaar;43487;1;18;8;0;0;9;18;1;8;18
20170415;21NP;0;OBS De Driehoek;5081JV;HILVARENBEEK;798;Hilvarenbeek;Noord-Brabant;Bo;Openbaar;41611;2;14;0;22;0;6;32;1;11;26
20170415;21NR;0;De Zevensprong;3992RD;HOUTEN;321;Houten;Utrecht;Bo;Rooms-Katholiek;43318;1;9;17;0;0;3;24;0;9;18
20170415;21NU;0;OBS De Spiegel;6229HD;MAASTRICHT;935;Maastricht;Limburg;Bo;Openbaar;42669;0;6;15;0;0;5;16;0;7;14
20170415;21OM;0;Zeister Vrije School;3707CV;ZEIST;355;Zeist;Utrecht;Bo;Antroposofisch;98489;1;10;2;15;0;4;24;0;6;22
20170415;21ON;0;Basisschool 't Heibosch;5467KE;VEGHEL;860;Veghel;Noord-Brabant;Bo;Rooms-Katholiek;73712;0;11;6;0;1;6;10;0;7;10
20170415;21OP;0;Basisschool De Fontein;7232BD;WARNSVELD;301;Zutphen;Gelderland;Bo;Openbaar;41566;1;15;11;0;0;12;15;1;7;19
20170415;21OQ;0;OBS De Vuurvogel;5038ML;TILBURG;855;Tilburg;Noord-Brabant;Bo;Openbaar;41611;2;15;17;0;4;13;17;2;13;19
20170415;21OT;0;De Springschans;1423ET;UITHOORN;451;Uithoorn;Noord-Holland;Bo;Rooms-Katholiek;76961;5;23;28;0;3;17;36;2;18;36
20170415;21OU;0;Obs De Kajuit;1423ET;UITHOORN;451;Uithoorn;Noord-Holland;Bo;Openbaar;41544;2;13;14;0;0;8;21;0;14;15
20170415;21OV;0;OBS Het Palet;4715AP;RUCPHEN;840;Rucphen;Noord-Brabant;Bo;Openbaar;41471;2;7;0;4;0;4;9;0;4;9
20170415;21OX;0;RK Bs De Heiberg;4708EC;ROOSENDAAL;1674;Roosendaal;Noord-Brabant;Bo;Rooms-Katholiek;74154;2;5;19;0;0;11;15;0;5;21
20170415;21OY;0;OBS De Duizendpoot;4908CA;OOSTERHOUT NB;826;Oosterhout;Noord-Brabant;Bo;Openbaar;40278;3;29;3;10;0;13;32;0;18;27
20170415;21OZ;0;De Kruudwis;5803HE;VENRAY;984;Venray;Limburg;Bo;Rooms-Katholiek;44397;2;8;11;0;0;8;13;1;4;16
20170415;21PA;0;RK Basissch De Heiacker;5508WR;VELDHOVEN;861;Veldhoven;Noord-Brabant;Bo;Rooms-Katholiek;77338;1;28;20;0;1;13;35;3;11;35
20170415;21PO;0;Jan v Rijckenborghschool;1852CC;HEILOO;399;Heiloo;Noord-Holland;Bo;Algemeen bijzonder;30013;0;4;0;9;0;2;11;0;5;8
20170415;21PP;0;OBS De Wildert;4823BJ;BREDA;758;Breda;Noord-Brabant;Bo;Openbaar;41869;2;9;9;0;1;7;12;1;9;10
20170415;21PQ;0;Kbs De Driezwing;4823MS;BREDA;758;Breda;Noord-Brabant;Bo;Rooms-Katholiek;41407;1;12;11;0;1;6;17;0;8;16
20170415;21PR;0;Nutsbasisschool Burgst;4822RS;BREDA;758;Breda;Noord-Brabant;Bo;Algemeen bijzonder;40637;2;32;40;0;1;20;53;2;21;51
20170415;21PS;0;OBS De Vlonder;7827HX;EMMEN;114;Emmen;Drenthe;Bo;Openbaar;10249;2;22;19;0;0;21;22;1;18;24
20170415;21PT;0;De IJsvogel;7827PM;EMMEN;114;Emmen;Drenthe;Bo;Protestants-Christelijk;41551;1;10;3;0;2;8;4;4;6;4
20170415;21PU;0;RK Bs De Diedeldoorn;7827JV;EMMEN;114;Emmen;Drenthe;Bo;Rooms-Katholiek;45000;3;10;7;0;1;7;12;4;11;5
20170415;21QE;0;Woutertje Pieterse;2334CL;LEIDEN;546;Leiden;Zuid-Holland;Bo;Openbaar;42504;0;8;39;0;0;4;43;0;8;39
20170415;21QF;0;Geref Bs De Fakkel;7603VZ;ALMELO;141;Almelo;Overijssel;Bo;Gereformeerd vrijgemaakt;41624;2;9;9;0;1;6;13;2;6;12
20170415;21QG;0;PC Basisschool De Mare;7609VK;ALMELO;141;Almelo;Overijssel;Bo;Protestants-Christelijk;41472;3;30;33;0;1;16;49;1;28;37
20170415;21QH;0;OBS de Bonkelaar;7609VK;ALMELO;141;Almelo;Overijssel;Bo;Openbaar;41522;1;25;31;0;0;20;37;0;13;44
20170415;21QK;0;Bs Dick Bruna School;2743GC;WADDINXVEEN;627;Waddinxveen;Zuid-Holland;Bo;Openbaar;41527;2;10;10;0;0;12;10;1;11;10
20170415;21QN;0;De Akker;1186HD;AMSTELVEEN;362;Amstelveen;Noord-Holland;Bo;Reformatorisch;41534;0;2;13;0;0;2;13;0;3;12
20170415;21QT;0;OJBS de Duizendpoot;6039BD;STRAMPROY;988;Weert;Limburg;Bo;Openbaar;42538;4;7;2;0;1;5;7;0;9;4
20170415;21QU;0;De Tol;9472WH;ZUIDLAREN;1730;Tynaarlo;Drenthe;Bo;Protestants-Christelijk;41486;1;16;11;0;0;10;18;0;15;13
20170415;21QV;0;RK Bs De Startbaan;2171NZ;SASSENHEIM;1525;Teylingen;Zuid-Holland;Bo;Rooms-Katholiek;40967;1;8;12;0;0;6;15;0;6;15
20170415;21QZ;0;Frits Bodebasisschool;8321RG;URK;184;Urk;Flevoland;Bo;Protestants-Christelijk;53015;2;23;3;11;0;11;28;0;21;18
20170415;21RD;0;GBS De Open Kring;3862HN;NIJKERK GLD;267;Nijkerk;Gelderland;Bo;Gereformeerd vrijgemaakt;40945;1;6;5;0;1;0;11;1;2;9
20170415;21RE;0;De Overlaet;5241KB;ROSMALEN;796;'s-Hertogenbosch;Noord-Brabant;Bo;Openbaar;41672;5;28;1;22;0;9;47;2;36;18
20170415;21RF;0;RK Basisschool De Borch;5241KB;ROSMALEN;796;'s-Hertogenbosch;Noord-Brabant;Bo;Rooms-Katholiek;74049;4;11;0;8;0;13;10;0;8;15
20170415;21RP;0;De Tovercirkel;2134DE;HOOFDDORP;394;Haarlemmermeer;Noord-Holland;Bo;Openbaar;13622;0;6;0;13;0;3;16;0;1;18
20170415;21RQ;0;OBS De Achtbaan;3822CD;AMERSFOORT;307;Amersfoort;Utrecht;Bo;Openbaar;41514;1;12;21;0;0;4;30;0;8;26
20170415;21RR;0;CBS De Regenboog;2134DE;HOOFDDORP;394;Haarlemmermeer;Noord-Holland;Bo;Protestants-Christelijk;42683;4;13;17;0;0;12;22;2;10;22
20170415;21RS;0;Chr Bs De Zonnewijzer;3822CH;AMERSFOORT;307;Amersfoort;Utrecht;Bo;Protestants-Christelijk;30010;3;10;13;0;0;8;18;1;8;17
20170415;21RT;0;RK Basisschool Kameleon;3822DP;AMERSFOORT;307;Amersfoort;Utrecht;Bo;Rooms-Katholiek;71488;1;16;21;0;0;11;27;2;16;20
20170415;21VR;0;Montessorischool Weert;6003BV;WEERT;988;Weert;Limburg;Bo;Algemeen bijzonder;41167;1;20;20;0;0;7;34;1;11;29
20170415;22FC;0;Het Baken;1447AS;PURMEREND;439;Purmerend;Noord-Holland;Bo;Algemeen bijzonder;41012;3;18;0;0;4;9;8;5;5;11
