"ID";"Geslacht";"Leeftijd";"BurgerlijkeStaat";"Generatie";"Migratieachtergrond";"Perioden";"Bevolking_1"
"5161";"T001038";"10000";"T001019";"T001040";"H008719";"2000JJ00";"14281"
"5162";"T001038";"10000";"T001019";"T001040";"H008719";"2001JJ00";"14976"
"5163";"T001038";"10000";"T001019";"T001040";"H008719";"2002JJ00";"15881"
"5164";"T001038";"10000";"T001019";"T001040";"H008719";"2003JJ00";"16597"
"5165";"T001038";"10000";"T001019";"T001040";"H008719";"2004JJ00";"17234"
"5166";"T001038";"10000";"T001019";"T001040";"H008719";"2005JJ00";"17556"
"5167";"T001038";"10000";"T001019";"T001040";"H008719";"2006JJ00";"17687"
"5168";"T001038";"10000";"T001019";"T001040";"H008719";"2007JJ00";"17903"
"5169";"T001038";"10000";"T001019";"T001040";"H008719";"2008JJ00";"18714"
"5170";"T001038";"10000";"T001019";"T001040";"H008719";"2009JJ00";"19950"
"5171";"T001038";"10000";"T001019";"T001040";"H008719";"2010JJ00";"20981"
"5172";"T001038";"10000";"T001019";"T001040";"H008719";"2011JJ00";"21278"
"5173";"T001038";"10000";"T001019";"T001040";"H008719";"2012JJ00";"21940"
"5174";"T001038";"10000";"T001019";"T001040";"H008719";"2013JJ00";"22795"
"5175";"T001038";"10000";"T001019";"T001040";"H008719";"2014JJ00";"23613"
"5176";"T001038";"10000";"T001019";"T001040";"H008719";"2015JJ00";"24242"
"5177";"T001038";"10000";"T001019";"T001040";"H008719";"2016JJ00";"24930"
"5178";"T001038";"10000";"T001019";"T001040";"H008719";"2017JJ00";"25637"
"5179";"T001038";"10000";"T001019";"T001040";"H008719";"2018JJ00";"26383"
"5180";"T001038";"10000";"T001019";"T001040";"H008719";"2019JJ00";"27450"
"5181";"T001038";"10000";"T001019";"T001040";"H008719";"2020JJ00";"28802"
"5182";"T001038";"10000";"T001019";"T001040";"H008719";"2021JJ00";"29092"
"5183";"T001038";"10000";"T001019";"T001040";"H008719";"2022JJ00";"31306"
"5184";"T001038";"10000";"T001019";"T001040";"H008720";"1996JJ00";"91"
"5185";"T001038";"10000";"T001019";"T001040";"H008720";"1997JJ00";"94"
"5186";"T001038";"10000";"T001019";"T001040";"H008720";"1998JJ00";"97"
"5187";"T001038";"10000";"T001019";"T001040";"H008720";"1999JJ00";"102"
"5188";"T001038";"10000";"T001019";"T001040";"H008720";"2000JJ00";"101"
"5189";"T001038";"10000";"T001019";"T001040";"H008720";"2001JJ00";"108"
"5190";"T001038";"10000";"T001019";"T001040";"H008720";"2002JJ00";"113"
"5191";"T001038";"10000";"T001019";"T001040";"H008720";"2003JJ00";"125"
"5192";"T001038";"10000";"T001019";"T001040";"H008720";"2004JJ00";"130"
"5193";"T001038";"10000";"T001019";"T001040";"H008720";"2005JJ00";"132"
"5194";"T001038";"10000";"T001019";"T001040";"H008720";"2006JJ00";"142"
"5195";"T001038";"10000";"T001019";"T001040";"H008720";"2007JJ00";"150"
"5196";"T001038";"10000";"T001019";"T001040";"H008720";"2008JJ00";"151"
"5197";"T001038";"10000";"T001019";"T001040";"H008720";"2009JJ00";"149"
"5198";"T001038";"10000";"T001019";"T001040";"H008720";"2010JJ00";"153"
"5199";"T001038";"10000";"T001019";"T001040";"H008720";"2011JJ00";"162"
"5200";"T001038";"10000";"T001019";"T001040";"H008720";"2012JJ00";"171"
"5201";"T001038";"10000";"T001019";"T001040";"H008720";"2013JJ00";"186"
"5202";"T001038";"10000";"T001019";"T001040";"H008720";"2014JJ00";"189"
"5203";"T001038";"10000";"T001019";"T001040";"H008720";"2015JJ00";"199"
"5204";"T001038";"10000";"T001019";"T001040";"H008720";"2016JJ00";"210"
"5205";"T001038";"10000";"T001019";"T001040";"H008720";"2017JJ00";"222"
"5206";"T001038";"10000";"T001019";"T001040";"H008720";"2018JJ00";"242"
"5207";"T001038";"10000";"T001019";"T001040";"H008720";"2019JJ00";"241"
"5208";"T001038";"10000";"T001019";"T001040";"H008720";"2020JJ00";"268"
"5209";"T001038";"10000";"T001019";"T001040";"H008720";"2021JJ00";"256"
"5210";"T001038";"10000";"T001019";"T001040";"H008720";"2022JJ00";"252"
"5211";"T001038";"10000";"T001019";"T001040";"H008825";"1996JJ00";
"5212";"T001038";"10000";"T001019";"T001040";"H008825";"1997JJ00";
"5213";"T001038";"10000";"T001019";"T001040";"H008825";"1998JJ00";
"5214";"T001038";"10000";"T001019";"T001040";"H008825";"1999JJ00";
"5215";"T001038";"10000";"T001019";"T001040";"H008825";"2000JJ00";
"5216";"T001038";"10000";"T001019";"T001040";"H008825";"2001JJ00";
"5217";"T001038";"10000";"T001019";"T001040";"H008825";"2002JJ00";
"5218";"T001038";"10000";"T001019";"T001040";"H008825";"2003JJ00";
"5219";"T001038";"10000";"T001019";"T001040";"H008825";"2004JJ00";
"5220";"T001038";"10000";"T001019";"T001040";"H008825";"2005JJ00";
"5221";"T001038";"10000";"T001019";"T001040";"H008825";"2006JJ00";
"5222";"T001038";"10000";"T001019";"T001040";"H008825";"2007JJ00";
"5223";"T001038";"10000";"T001019";"T001040";"H008825";"2008JJ00";
"5224";"T001038";"10000";"T001019";"T001040";"H008825";"2009JJ00";
"5225";"T001038";"10000";"T001019";"T001040";"H008825";"2010JJ00";
"5226";"T001038";"10000";"T001019";"T001040";"H008825";"2011JJ00";
"5227";"T001038";"10000";"T001019";"T001040";"H008825";"2012JJ00";
"5228";"T001038";"10000";"T001019";"T001040";"H008825";"2013JJ00";
"5229";"T001038";"10000";"T001019";"T001040";"H008825";"2014JJ00";
"5230";"T001038";"10000";"T001019";"T001040";"H008825";"2015JJ00";
"5231";"T001038";"10000";"T001019";"T001040";"H008825";"2016JJ00";
"5232";"T001038";"10000";"T001019";"T001040";"H008825";"2017JJ00";
"5233";"T001038";"10000";"T001019";"T001040";"H008825";"2018JJ00";
"5234";"T001038";"10000";"T001019";"T001040";"H008825";"2019JJ00";
"5235";"T001038";"10000";"T001019";"T001040";"H008825";"2020JJ00";"594"
"5236";"T001038";"10000";"T001019";"T001040";"H008825";"2021JJ00";"7201"
"5237";"T001038";"10000";"T001019";"T001040";"H008825";"2022JJ00";"7499"
"5238";"T001038";"10000";"T001019";"T001040";"H008722";"1996JJ00";"35"
"5239";"T001038";"10000";"T001019";"T001040";"H008722";"1997JJ00";"40"
"5240";"T001038";"10000";"T001019";"T001040";"H008722";"1998JJ00";"39"
"5241";"T001038";"10000";"T001019";"T001040";"H008722";"1999JJ00";"42"
"5242";"T001038";"10000";"T001019";"T001040";"H008722";"2000JJ00";"43"
"5243";"T001038";"10000";"T001019";"T001040";"H008722";"2001JJ00";"46"
"5244";"T001038";"10000";"T001019";"T001040";"H008722";"2002JJ00";"50"
"5245";"T001038";"10000";"T001019";"T001040";"H008722";"2003JJ00";"53"
"5246";"T001038";"10000";"T001019";"T001040";"H008722";"2004JJ00";"60"
"5247";"T001038";"10000";"T001019";"T001040";"H008722";"2005JJ00";"58"
"5248";"T001038";"10000";"T001019";"T001040";"H008722";"2006JJ00";"55"
"5249";"T001038";"10000";"T001019";"T001040";"H008722";"2007JJ00";"54"
"5250";"T001038";"10000";"T001019";"T001040";"H008722";"2008JJ00";"51"
"5251";"T001038";"10000";"T001019";"T001040";"H008722";"2009JJ00";"51"
"5252";"T001038";"10000";"T001019";"T001040";"H008722";"2010JJ00";"55"
"5253";"T001038";"10000";"T001019";"T001040";"H008722";"2011JJ00";"59"
"5254";"T001038";"10000";"T001019";"T001040";"H008722";"2012JJ00";"64"
"5255";"T001038";"10000";"T001019";"T001040";"H008722";"2013JJ00";"61"
"5256";"T001038";"10000";"T001019";"T001040";"H008722";"2014JJ00";"66"
"5257";"T001038";"10000";"T001019";"T001040";"H008722";"2015JJ00";"70"
"5258";"T001038";"10000";"T001019";"T001040";"H008722";"2016JJ00";"72"
"5259";"T001038";"10000";"T001019";"T001040";"H008722";"2017JJ00";"77"
"5260";"T001038";"10000";"T001019";"T001040";"H008722";"2018JJ00";"73"
"5261";"T001038";"10000";"T001019";"T001040";"H008722";"2019JJ00";"74"
"5262";"T001038";"10000";"T001019";"T001040";"H008722";"2020JJ00";"76"
"5263";"T001038";"10000";"T001019";"T001040";"H008722";"2021JJ00";"75"
"5264";"T001038";"10000";"T001019";"T001040";"H008722";"2022JJ00";"79"
"5265";"T001038";"10000";"T001019";"T001040";"H008723";"1996JJ00";"4226"
"5266";"T001038";"10000";"T001019";"T001040";"H008723";"1997JJ00";"4405"
"5267";"T001038";"10000";"T001019";"T001040";"H008723";"1998JJ00";"4722"
"5268";"T001038";"10000";"T001019";"T001040";"H008723";"1999JJ00";"5136"
"5269";"T001038";"10000";"T001019";"T001040";"H008723";"2000JJ00";"5451"
"5270";"T001038";"10000";"T001019";"T001040";"H008723";"2001JJ00";"6017"
"5271";"T001038";"10000";"T001019";"T001040";"H008723";"2002JJ00";"6667"
"5272";"T001038";"10000";"T001019";"T001040";"H008723";"2003JJ00";"7221"
"5273";"T001038";"10000";"T001019";"T001040";"H008723";"2004JJ00";"7895"
"5274";"T001038";"10000";"T001019";"T001040";"H008723";"2005JJ00";"8417"
"5275";"T001038";"10000";"T001019";"T001040";"H008723";"2006JJ00";"8788"
"5276";"T001038";"10000";"T001019";"T001040";"H008723";"2007JJ00";"9374"
"5277";"T001038";"10000";"T001019";"T001040";"H008723";"2008JJ00";"11392"
"5278";"T001038";"10000";"T001019";"T001040";"H008723";"2009JJ00";"13036"
"5279";"T001038";"10000";"T001019";"T001040";"H008723";"2010JJ00";"14259"
"5280";"T001038";"10000";"T001019";"T001040";"H008723";"2011JJ00";"15785"
"5281";"T001038";"10000";"T001019";"T001040";"H008723";"2012JJ00";"16987"
"5282";"T001038";"10000";"T001019";"T001040";"H008723";"2013JJ00";"17807"
"5283";"T001038";"10000";"T001019";"T001040";"H008723";"2014JJ00";"18740"
"5284";"T001038";"10000";"T001019";"T001040";"H008723";"2015JJ00";"21049"
"5285";"T001038";"10000";"T001019";"T001040";"H008723";"2016JJ00";"23020"
"5286";"T001038";"10000";"T001019";"T001040";"H008723";"2017JJ00";"25551"
"5287";"T001038";"10000";"T001019";"T001040";"H008723";"2018JJ00";"29417"
"5288";"T001038";"10000";"T001019";"T001040";"H008723";"2019JJ00";"34185"
"5289";"T001038";"10000";"T001019";"T001040";"H008723";"2020JJ00";"39340"
"5290";"T001038";"10000";"T001019";"T001040";"H008723";"2021JJ00";"43161"
"5291";"T001038";"10000";"T001019";"T001040";"H008723";"2022JJ00";"48563"
"5292";"T001038";"10000";"T001019";"T001040";"H008724";"1996JJ00";"87"
"5293";"T001038";"10000";"T001019";"T001040";"H008724";"1997JJ00";"127"
"5294";"T001038";"10000";"T001019";"T001040";"H008724";"1998JJ00";"150"
"5295";"T001038";"10000";"T001019";"T001040";"H008724";"1999JJ00";"209"
"5296";"T001038";"10000";"T001019";"T001040";"H008724";"2000JJ00";"313"
"5297";"T001038";"10000";"T001019";"T001040";"H008724";"2001JJ00";"588"
"5298";"T001038";"10000";"T001019";"T001040";"H008724";"2002JJ00";"874"
"5299";"T001038";"10000";"T001019";"T001040";"H008724";"2003JJ00";"1031"
"5300";"T001038";"10000";"T001019";"T001040";"H008724";"2004JJ00";"1118"
"5301";"T001038";"10000";"T001019";"T001040";"H008724";"2005JJ00";"1179"
"5302";"T001038";"10000";"T001019";"T001040";"H008724";"2006JJ00";"1223"
"5303";"T001038";"10000";"T001019";"T001040";"H008724";"2007JJ00";"1311"
"5304";"T001038";"10000";"T001019";"T001040";"H008724";"2008JJ00";"1351"
"5305";"T001038";"10000";"T001019";"T001040";"H008724";"2009JJ00";"1429"
"5306";"T001038";"10000";"T001019";"T001040";"H008724";"2010JJ00";"1529"
"5307";"T001038";"10000";"T001019";"T001040";"H008724";"2011JJ00";"1715"
"5308";"T001038";"10000";"T001019";"T001040";"H008724";"2012JJ00";"1971"
"5309";"T001038";"10000";"T001019";"T001040";"H008724";"2013JJ00";"2226"
"5310";"T001038";"10000";"T001019";"T001040";"H008724";"2014JJ00";"2519"
"5311";"T001038";"10000";"T001019";"T001040";"H008724";"2015JJ00";"2899"
"5312";"T001038";"10000";"T001019";"T001040";"H008724";"2016JJ00";"3325"
"5313";"T001038";"10000";"T001019";"T001040";"H008724";"2017JJ00";"3776"
"5314";"T001038";"10000";"T001019";"T001040";"H008724";"2018JJ00";"4329"
"5315";"T001038";"10000";"T001019";"T001040";"H008724";"2019JJ00";"5050"
"5316";"T001038";"10000";"T001019";"T001040";"H008724";"2020JJ00";"6014"
"5317";"T001038";"10000";"T001019";"T001040";"H008724";"2021JJ00";"33179"
"5318";"T001038";"10000";"T001019";"T001040";"H008724";"2022JJ00";"35332"
"5319";"T001038";"10000";"T001019";"T001040";"H008725";"1996JJ00";"1147"
"5320";"T001038";"10000";"T001019";"T001040";"H008725";"1997JJ00";"1095"
"5321";"T001038";"10000";"T001019";"T001040";"H008725";"1998JJ00";"1022"
"5322";"T001038";"10000";"T001019";"T001040";"H008725";"1999JJ00";"957"
"5323";"T001038";"10000";"T001019";"T001040";"H008725";"2000JJ00";"909"
"5324";"T001038";"10000";"T001019";"T001040";"H008725";"2001JJ00";"845"
"5325";"T001038";"10000";"T001019";"T001040";"H008725";"2002JJ00";"799"
"5326";"T001038";"10000";"T001019";"T001040";"H008725";"2003JJ00";"732"
"5327";"T001038";"10000";"T001019";"T001040";"H008725";"2004JJ00";"694"
"5328";"T001038";"10000";"T001019";"T001040";"H008725";"2005JJ00";"643"
"5329";"T001038";"10000";"T001019";"T001040";"H008725";"2006JJ00";"595"
"5330";"T001038";"10000";"T001019";"T001040";"H008725";"2007JJ00";"571"
"5331";"T001038";"10000";"T001019";"T001040";"H008725";"2008JJ00";"551"
"5332";"T001038";"10000";"T001019";"T001040";"H008725";"2009JJ00";"525"
"5333";"T001038";"10000";"T001019";"T001040";"H008725";"2010JJ00";"505"
"5334";"T001038";"10000";"T001019";"T001040";"H008725";"2011JJ00";"488"
"5335";"T001038";"10000";"T001019";"T001040";"H008725";"2012JJ00";"467"
"5336";"T001038";"10000";"T001019";"T001040";"H008725";"2013JJ00";"447"
"5337";"T001038";"10000";"T001019";"T001040";"H008725";"2014JJ00";"436"
"5338";"T001038";"10000";"T001019";"T001040";"H008725";"2015JJ00";"413"
"5339";"T001038";"10000";"T001019";"T001040";"H008725";"2016JJ00";"399"
"5340";"T001038";"10000";"T001019";"T001040";"H008725";"2017JJ00";"391"
"5341";"T001038";"10000";"T001019";"T001040";"H008725";"2018JJ00";"381"
"5342";"T001038";"10000";"T001019";"T001040";"H008725";"2019JJ00";"372"
"5343";"T001038";"10000";"T001019";"T001040";"H008725";"2020JJ00";"363"
"5344";"T001038";"10000";"T001019";"T001040";"H008725";"2021JJ00";"0"
"5345";"T001038";"10000";"T001019";"T001040";"H008725";"2022JJ00";"0"
"5346";"T001038";"10000";"T001019";"T001040";"H008726";"1996JJ00";"145"
"5347";"T001038";"10000";"T001019";"T001040";"H008726";"1997JJ00";"190"
"5348";"T001038";"10000";"T001019";"T001040";"H008726";"1998JJ00";"283"
"5349";"T001038";"10000";"T001019";"T001040";"H008726";"1999JJ00";"404"
"5350";"T001038";"10000";"T001019";"T001040";"H008726";"2000JJ00";"611"
"5351";"T001038";"10000";"T001019";"T001040";"H008726";"2001JJ00";"901"
"5352";"T001038";"10000";"T001019";"T001040";"H008726";"2002JJ00";"1145"
"5353";"T001038";"10000";"T001019";"T001040";"H008726";"2003JJ00";"1311"
"5354";"T001038";"10000";"T001019";"T001040";"H008726";"2004JJ00";"1388"
"5355";"T001038";"10000";"T001019";"T001040";"H008726";"2005JJ00";"1402"
"5356";"T001038";"10000";"T001019";"T001040";"H008726";"2006JJ00";"1398"
"5357";"T001038";"10000";"T001019";"T001040";"H008726";"2007JJ00";"1391"
"5358";"T001038";"10000";"T001019";"T001040";"H008726";"2008JJ00";"1380"
"5359";"T001038";"10000";"T001019";"T001040";"H008726";"2009JJ00";"1409"
"5360";"T001038";"10000";"T001019";"T001040";"H008726";"2010JJ00";"1448"
"5361";"T001038";"10000";"T001019";"T001040";"H008726";"2011JJ00";"1486"
"5362";"T001038";"10000";"T001019";"T001040";"H008726";"2012JJ00";"1483"
"5363";"T001038";"10000";"T001019";"T001040";"H008726";"2013JJ00";"1525"
"5364";"T001038";"10000";"T001019";"T001040";"H008726";"2014JJ00";"1547"
"5365";"T001038";"10000";"T001019";"T001040";"H008726";"2015JJ00";"1588"
"5366";"T001038";"10000";"T001019";"T001040";"H008726";"2016JJ00";"1596"
"5367";"T001038";"10000";"T001019";"T001040";"H008726";"2017JJ00";"1575"
"5368";"T001038";"10000";"T001019";"T001040";"H008726";"2018JJ00";"1641"
"5369";"T001038";"10000";"T001019";"T001040";"H008726";"2019JJ00";"1672"
"5370";"T001038";"10000";"T001019";"T001040";"H008726";"2020JJ00";"1726"
"5371";"T001038";"10000";"T001019";"T001040";"H008726";"2021JJ00";"1755"
"5372";"T001038";"10000";"T001019";"T001040";"H008726";"2022JJ00";"1798"
"5373";"T001038";"10000";"T001019";"T001040";"H008727";"1996JJ00";"33"
"5374";"T001038";"10000";"T001019";"T001040";"H008727";"1997JJ00";"34"
"5375";"T001038";"10000";"T001019";"T001040";"H008727";"1998JJ00";"40"
"5376";"T001038";"10000";"T001019";"T001040";"H008727";"1999JJ00";"44"
"5377";"T001038";"10000";"T001019";"T001040";"H008727";"2000JJ00";"56"
"5378";"T001038";"10000";"T001019";"T001040";"H008727";"2001JJ00";"68"
"5379";"T001038";"10000";"T001019";"T001040";"H008727";"2002JJ00";"73"
"5380";"T001038";"10000";"T001019";"T001040";"H008727";"2003JJ00";"82"
"5381";"T001038";"10000";"T001019";"T001040";"H008727";"2004JJ00";"93"
"5382";"T001038";"10000";"T001019";"T001040";"H008727";"2005JJ00";"95"
"5383";"T001038";"10000";"T001019";"T001040";"H008727";"2006JJ00";"91"
"5384";"T001038";"10000";"T001019";"T001040";"H008727";"2007JJ00";"90"
"5385";"T001038";"10000";"T001019";"T001040";"H008727";"2008JJ00";"93"
"5386";"T001038";"10000";"T001019";"T001040";"H008727";"2009JJ00";"96"
"5387";"T001038";"10000";"T001019";"T001040";"H008727";"2010JJ00";"98"
"5388";"T001038";"10000";"T001019";"T001040";"H008727";"2011JJ00";"98"
"5389";"T001038";"10000";"T001019";"T001040";"H008727";"2012JJ00";"107"
"5390";"T001038";"10000";"T001019";"T001040";"H008727";"2013JJ00";"108"
"5391";"T001038";"10000";"T001019";"T001040";"H008727";"2014JJ00";"107"
"5392";"T001038";"10000";"T001019";"T001040";"H008727";"2015JJ00";"102"
"5393";"T001038";"10000";"T001019";"T001040";"H008727";"2016JJ00";"97"
"5394";"T001038";"10000";"T001019";"T001040";"H008727";"2017JJ00";"99"
"5395";"T001038";"10000";"T001019";"T001040";"H008727";"2018JJ00";"106"
"5396";"T001038";"10000";"T001019";"T001040";"H008727";"2019JJ00";"111"
"5397";"T001038";"10000";"T001019";"T001040";"H008727";"2020JJ00";"112"
"5398";"T001038";"10000";"T001019";"T001040";"H008727";"2021JJ00";"116"
"5399";"T001038";"10000";"T001019";"T001040";"H008727";"2022JJ00";"119"
"5400";"T001038";"10000";"T001019";"T001040";"H008728";"1996JJ00";"0"
"5401";"T001038";"10000";"T001019";"T001040";"H008728";"1997JJ00";"0"
"5402";"T001038";"10000";"T001019";"T001040";"H008728";"1998JJ00";"0"
"5403";"T001038";"10000";"T001019";"T001040";"H008728";"1999JJ00";"0"
"5404";"T001038";"10000";"T001019";"T001040";"H008728";"2000JJ00";"0"
"5405";"T001038";"10000";"T001019";"T001040";"H008728";"2001JJ00";"0"
"5406";"T001038";"10000";"T001019";"T001040";"H008728";"2002JJ00";"0"
"5407";"T001038";"10000";"T001019";"T001040";"H008728";"2003JJ00";"0"
"5408";"T001038";"10000";"T001019";"T001040";"H008728";"2004JJ00";"0"
"5409";"T001038";"10000";"T001019";"T001040";"H008728";"2005JJ00";"0"
"5410";"T001038";"10000";"T001019";"T001040";"H008728";"2006JJ00";"0"
"5411";"T001038";"10000";"T001019";"T001040";"H008728";"2007JJ00";"0"
"5412";"T001038";"10000";"T001019";"T001040";"H008728";"2008JJ00";"0"
"5413";"T001038";"10000";"T001019";"T001040";"H008728";"2009JJ00";"0"
"5414";"T001038";"10000";"T001019";"T001040";"H008728";"2010JJ00";"0"
"5415";"T001038";"10000";"T001019";"T001040";"H008728";"2011JJ00";"0"
"5416";"T001038";"10000";"T001019";"T001040";"H008728";"2012JJ00";"0"
"5417";"T001038";"10000";"T001019";"T001040";"H008728";"2013JJ00";"0"
"5418";"T001038";"10000";"T001019";"T001040";"H008728";"2014JJ00";"0"
"5419";"T001038";"10000";"T001019";"T001040";"H008728";"2015JJ00";"0"
"5420";"T001038";"10000";"T001019";"T001040";"H008728";"2016JJ00";"0"
"5421";"T001038";"10000";"T001019";"T001040";"H008728";"2017JJ00";"0"
"5422";"T001038";"10000";"T001019";"T001040";"H008728";"2018JJ00";"0"
"5423";"T001038";"10000";"T001019";"T001040";"H008728";"2019JJ00";"0"
"5424";"T001038";"10000";"T001019";"T001040";"H008728";"2020JJ00";"0"
"5425";"T001038";"10000";"T001019";"T001040";"H008728";"2021JJ00";"0"
"5426";"T001038";"10000";"T001019";"T001040";"H008728";"2022JJ00";"0"
"5427";"T001038";"10000";"T001019";"T001040";"H008729";"1996JJ00";"42"
"5428";"T001038";"10000";"T001019";"T001040";"H008729";"1997JJ00";"47"
"5429";"T001038";"10000";"T001019";"T001040";"H008729";"1998JJ00";"48"
"5430";"T001038";"10000";"T001019";"T001040";"H008729";"1999JJ00";"54"
"5431";"T001038";"10000";"T001019";"T001040";"H008729";"2000JJ00";"57"
"5432";"T001038";"10000";"T001019";"T001040";"H008729";"2001JJ00";"59"
"5433";"T001038";"10000";"T001019";"T001040";"H008729";"2002JJ00";"67"
"5434";"T001038";"10000";"T001019";"T001040";"H008729";"2003JJ00";"76"
"5435";"T001038";"10000";"T001019";"T001040";"H008729";"2004JJ00";"76"
"5436";"T001038";"10000";"T001019";"T001040";"H008729";"2005JJ00";"76"
"5437";"T001038";"10000";"T001019";"T001040";"H008729";"2006JJ00";"80"
"5438";"T001038";"10000";"T001019";"T001040";"H008729";"2007JJ00";"81"
"5439";"T001038";"10000";"T001019";"T001040";"H008729";"2008JJ00";"84"
"5440";"T001038";"10000";"T001019";"T001040";"H008729";"2009JJ00";"90"
"5441";"T001038";"10000";"T001019";"T001040";"H008729";"2010JJ00";"91"
"5442";"T001038";"10000";"T001019";"T001040";"H008729";"2011JJ00";"98"
"5443";"T001038";"10000";"T001019";"T001040";"H008729";"2012JJ00";"101"
"5444";"T001038";"10000";"T001019";"T001040";"H008729";"2013JJ00";"101"
"5445";"T001038";"10000";"T001019";"T001040";"H008729";"2014JJ00";"107"
"5446";"T001038";"10000";"T001019";"T001040";"H008729";"2015JJ00";"106"
"5447";"T001038";"10000";"T001019";"T001040";"H008729";"2016JJ00";"107"
"5448";"T001038";"10000";"T001019";"T001040";"H008729";"2017JJ00";"109"
"5449";"T001038";"10000";"T001019";"T001040";"H008729";"2018JJ00";"110"
"5450";"T001038";"10000";"T001019";"T001040";"H008729";"2019JJ00";"112"
"5451";"T001038";"10000";"T001019";"T001040";"H008729";"2020JJ00";"120"
"5452";"T001038";"10000";"T001019";"T001040";"H008729";"2021JJ00";"116"
"5453";"T001038";"10000";"T001019";"T001040";"H008729";"2022JJ00";"116"
"5454";"T001038";"10000";"T001019";"T001040";"H008730";"1996JJ00";"21"
"5455";"T001038";"10000";"T001019";"T001040";"H008730";"1997JJ00";"19"
"5456";"T001038";"10000";"T001019";"T001040";"H008730";"1998JJ00";"26"
"5457";"T001038";"10000";"T001019";"T001040";"H008730";"1999JJ00";"26"
"5458";"T001038";"10000";"T001019";"T001040";"H008730";"2000JJ00";"21"
"5459";"T001038";"10000";"T001019";"T001040";"H008730";"2001JJ00";"21"
"5460";"T001038";"10000";"T001019";"T001040";"H008730";"2002JJ00";"21"
"5461";"T001038";"10000";"T001019";"T001040";"H008730";"2003JJ00";"24"
"5462";"T001038";"10000";"T001019";"T001040";"H008730";"2004JJ00";"24"
"5463";"T001038";"10000";"T001019";"T001040";"H008730";"2005JJ00";"25"
"5464";"T001038";"10000";"T001019";"T001040";"H008730";"2006JJ00";"27"
"5465";"T001038";"10000";"T001019";"T001040";"H008730";"2007JJ00";"27"
"5466";"T001038";"10000";"T001019";"T001040";"H008730";"2008JJ00";"28"
"5467";"T001038";"10000";"T001019";"T001040";"H008730";"2009JJ00";"29"
"5468";"T001038";"10000";"T001019";"T001040";"H008730";"2010JJ00";"30"
"5469";"T001038";"10000";"T001019";"T001040";"H008730";"2011JJ00";"29"
"5470";"T001038";"10000";"T001019";"T001040";"H008730";"2012JJ00";"29"
"5471";"T001038";"10000";"T001019";"T001040";"H008730";"2013JJ00";"30"
"5472";"T001038";"10000";"T001019";"T001040";"H008730";"2014JJ00";"29"
"5473";"T001038";"10000";"T001019";"T001040";"H008730";"2015JJ00";"30"
"5474";"T001038";"10000";"T001019";"T001040";"H008730";"2016JJ00";"30"
"5475";"T001038";"10000";"T001019";"T001040";"H008730";"2017JJ00";"29"
"5476";"T001038";"10000";"T001019";"T001040";"H008730";"2018JJ00";"29"
"5477";"T001038";"10000";"T001019";"T001040";"H008730";"2019JJ00";"29"
"5478";"T001038";"10000";"T001019";"T001040";"H008730";"2020JJ00";"28"
"5479";"T001038";"10000";"T001019";"T001040";"H008730";"2021JJ00";"30"
"5480";"T001038";"10000";"T001019";"T001040";"H008730";"2022JJ00";"30"
"5481";"T001038";"10000";"T001019";"T001040";"H008731";"1996JJ00";"17"
"5482";"T001038";"10000";"T001019";"T001040";"H008731";"1997JJ00";"17"
"5483";"T001038";"10000";"T001019";"T001040";"H008731";"1998JJ00";"21"
"5484";"T001038";"10000";"T001019";"T001040";"H008731";"1999JJ00";"20"
"5485";"T001038";"10000";"T001019";"T001040";"H008731";"2000JJ00";"21"
"5486";"T001038";"10000";"T001019";"T001040";"H008731";"2001JJ00";"21"
"5487";"T001038";"10000";"T001019";"T001040";"H008731";"2002JJ00";"21"
"5488";"T001038";"10000";"T001019";"T001040";"H008731";"2003JJ00";"23"
"5489";"T001038";"10000";"T001019";"T001040";"H008731";"2004JJ00";"24"
"5490";"T001038";"10000";"T001019";"T001040";"H008731";"2005JJ00";"24"
"5491";"T001038";"10000";"T001019";"T001040";"H008731";"2006JJ00";"27"
"5492";"T001038";"10000";"T001019";"T001040";"H008731";"2007JJ00";"25"
"5493";"T001038";"10000";"T001019";"T001040";"H008731";"2008JJ00";"23"
"5494";"T001038";"10000";"T001019";"T001040";"H008731";"2009JJ00";"28"
"5495";"T001038";"10000";"T001019";"T001040";"H008731";"2010JJ00";"29"
"5496";"T001038";"10000";"T001019";"T001040";"H008731";"2011JJ00";"32"
"5497";"T001038";"10000";"T001019";"T001040";"H008731";"2012JJ00";"37"
"5498";"T001038";"10000";"T001019";"T001040";"H008731";"2013JJ00";"39"
"5499";"T001038";"10000";"T001019";"T001040";"H008731";"2014JJ00";"42"
"5500";"T001038";"10000";"T001019";"T001040";"H008731";"2015JJ00";"44"
"5501";"T001038";"10000";"T001019";"T001040";"H008731";"2016JJ00";"39"
"5502";"T001038";"10000";"T001019";"T001040";"H008731";"2017JJ00";"35"
"5503";"T001038";"10000";"T001019";"T001040";"H008731";"2018JJ00";"36"
"5504";"T001038";"10000";"T001019";"T001040";"H008731";"2019JJ00";"42"
"5505";"T001038";"10000";"T001019";"T001040";"H008731";"2020JJ00";"45"
"5506";"T001038";"10000";"T001019";"T001040";"H008731";"2021JJ00";"42"
"5507";"T001038";"10000";"T001019";"T001040";"H008731";"2022JJ00";"43"
